ticker,series,t,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19
LIVN,halluc,13,-0.008729557,-0.004715491,0.024461176,-0.005362692,0.043080457,-0.0005160314,-0.061154947,0.014462939,-0.000675356,-0.014228888,-0.005391805,0.0017383127,-0.0064154756,0.0023000967,-0.009566853,0.032474257,-0.02632453,-0.1027377,0.013116033,-0.012153799
LNTH,real,13,0.0064262985,0.0012447778,0.021623414,0.01963211,0.033867445,0.002305287,-0.01291195,9.313226e-10,-0.018666983,-0.0015289225,-0.009394552,-0.0022334857,-0.005519158,0.037509702,-0.003003004,-0.0021744594,-0.024579588,-0.0003432883,0.18360828,0.033992037
LNTH,halluc,13,0.0062050256,0.00065682083,0.021682326,0.0193615,0.033287242,0.0019800412,-0.013057529,3.287755e-05,-0.019013256,-0.0016642623,-0.009602218,-0.0019893013,-0.006022089,0.03735408,-0.003199092,-0.0029758727,-0.024845328,-0.00076663494,0.14018597,0.03337802
LOPE,real,13,-0.0022015772,0.006502659,0.020717595,0.006328594,0.0040837214,0.0012727506,-0.01952284,-0.02079404,0.0018522608,-0.0051241387,-8.8577886e-05,0.023981543,0.000950858,0.0022438949,-0.0140639525,0.029631795,0.013990956,-0.02990369,-0.0027633868,-0.010081782
LOPE,halluc,13,-0.0022441326,0.0061921272,0.019550528,0.0061341883,0.0039033606,0.0009546869,-0.01965953,-0.020919403,0.00066257536,-0.006283797,-0.000276505,0.022779893,-0.00031545458,0.0022834735,-0.01409415,0.029532557,0.012773423,-0.031172954,-0.0029444105,-0.011362098
LPX,real,13,0.005349196,-0.018848727,0.027847828,0.034782354,0.023273166,-0.020864721,-0.026090931,-0.006265045,-0.021569753,-0.011868238,-0.0075849877,0.022435633,-0.0076227854,0.003893386,-0.017032593,-0.015010238,-0.13300243,0.019723129,0.010316459,-0.010835087
LPX,halluc,13,0.008250859,-0.017764017,0.030822648,0.03777947,0.026293626,-0.021068485,-0.025236405,-0.0033892547,-0.024603818,-0.010940505,-0.0045318487,0.02537047,-0.005074693,0.002247929,-0.013981251,-0.016088,-0.109223016,0.022275476,0.009800496,-0.013172136
LSCC,real,13,-0.017831862,-0.023558846,0.026201205,0.06326775,0.0149972085,-0.030097015,-0.014565514,0.04649102,-0.008561697,0.014390493,-0.018698985,0.02002998,0.076445885,0.034786116,-0.030538402,-0.028856315,-0.052684072,-0.0029087407,0.02953877,-0.02699316
LSCC,halluc,13,-0.019905252,-0.025930483,0.029219287,0.06289011,0.018035037,-0.03227049,-0.016899604,0.04608119,-0.009070428,0.011716491,-0.021121126,0.018092323,0.076953344,0.037742406,-0.032783728,-0.025938822,-0.055062443,-2.5246758e-05,0.028830415,-0.028256018
LSI,real,13,0.009478744,-0.01482635,0.033888787,0.0013874117,0.032643713,-0.010793412,0.10685153,-0.010210421,0.001886561,0.002537138,0.006274211,0.011388081,-0.0070113516,-0.0046204436,-0.007011851,0.0072555654,0.0069613364,-0.018562773,0.0021342975,-0.021885978
LSI,halluc,13,0.011670999,-0.013442501,0.03539774,0.0034018925,0.03484555,-0.010415768,0.087381035,-0.008119009,0.0030736746,0.003626025,0.008325935,0.013367811,-0.005263816,-0.0025106804,-0.005249974,0.0086501865,0.008009531,-0.016841989,0.0042818626,-0.020812083
LSTR,real,13,0.01953507,-0.025756024,0.026798049,0.03463033,0.025602812,-0.015482056,0.012481263,0.013460177,-0.007413253,-0.025858294,0.010606811,0.011642726,0.0063678883,0.0026007816,0.0017301043,-0.008299253,-0.020081548,-0.00066711125,0.007093014,-0.0037618985
LSTR,halluc,13,0.02082379,-0.02433966,0.027899362,0.03594704,0.026948959,-0.014442564,0.013240273,0.012161691,-0.0068432624,-0.024481382,0.011198039,0.013134486,0.0069281217,0.004022827,0.0003149663,-0.006964978,-0.020214144,0.0005288664,0.008507077,-0.0036314747
MAC,real,13,0.029697804,-0.034229532,0.039337173,0.010857871,0.02348027,-0.01988702,-0.013723582,-0.032523192,0.003749536,-0.016604155,0.0007607457,0.019578941,-0.01730017,0.0068053193,-0.020046985,-0.008603886,-0.051582746,0.014778595,0.0073081935,-0.0146701895
MAC,halluc,13,0.030749632,-0.03289307,0.04068546,0.012245573,0.024629055,-0.019131662,-0.012649939,-0.03156185,0.0040916256,-0.015368171,0.001734056,0.020935034,-0.016022585,0.008215765,-0.018955538,-0.0075388467,-0.050961807,0.01519512,0.008325897,-0.013648092
MAN,real,13,-0.012082674,-0.0034462987,0.002987478,0.020666117,0.022118157,-0.0016502561,-0.011294551,0.018753996,-0.020648887,-0.009303436,-0.0015778206,0.0055115153,-0.011507347,0.0036244239,-0.0107986275,0.007968171,-0.025375955,-0.0024451313,-0.005494198,-0.013571933
MAN,halluc,13,-0.011143314,-0.0025588362,0.0039424864,0.021591548,0.023058923,-0.0007772264,-0.01039204,0.019682525,-0.019728983,-0.008379836,-0.0006706484,0.0063868067,-0.010579653,0.0045133354,-0.009900294,0.00886886,-0.02446043,-0.0015662418,-0.0045327498,-0.012666764
MANH,real,13,0.010392157,-0.0073104915,0.02808321,0.04551181,0.016717935,0.076838225,-0.03422155,0.008665804,-0.01129411,-0.0054166797,-0.004186735,0.01911548,-0.0017165034,0.0181817,-0.018250423,-0.0013754214,-0.015745081,-0.0023797867,0.0144017525,-0.009717574
MANH,halluc,13,0.011883874,-0.0056298333,0.02995156,0.047039315,0.018371662,0.07799846,-0.032492094,0.01036904,-0.009956108,-0.0039972593,-0.002554675,0.02075944,-8.7357126e-05,0.020009259,-0.016677044,0.0002230131,-0.015526807,-0.00077293953,0.012644959,-0.008055236
MASI,real,13,0.008084402,-0.0077315443,5.8797654e-05,0.007264238,0.019651541,-0.030626794,-0.0022450676,0.024076428,-0.020239236,-0.02626703,-0.0036359266,0.0041197194,-0.0013309942,0.016034935,-0.017731491,-0.0009100562,-0.023708269,0.03217009,0.0021643727,-0.0025255578
MASI,halluc,13,0.0072653824,-0.009018441,0.00020087697,0.007147828,0.018977651,-0.031832006,-0.0036201738,0.023024982,-0.02112861,-0.027209397,-0.004583475,0.0031751562,-0.002223344,0.0149639705,-0.018765451,-0.0021416321,-0.024966294,0.030821485,0.0015492678,-0.0037483503
MAT,real,13,-0.006920443,0.008888947,0.00588237,0.024621084,0.017021688,-0.0046992567,-0.027215812,0.004346783,-0.012121361,-0.112977535,0.0070748604,4.656613e-10,0.0064865085,0.004301082,-0.011872778,0.038343355,-0.034009654,0.0005403948,0.0010799137,-0.01522596
MAT,halluc,13,-0.0070548467,0.00923817,0.003981875,0.024930974,0.01731229,-0.004683417,-0.0272046,0.006827041,-0.009708571,-0.09349877,0.00713997,-0.0019319418,0.00883759,0.0047675283,-0.013720956,0.040699966,-0.033803485,0.0004376811,-0.0008259602,-0.016678926
MDU,real,13,-0.012341826,-0.006886402,0.01696615,0.010619569,0.0095572565,-0.016946847,-0.0074446043,0.0012987015,-0.015367313,-0.009933857,0.024327302,0.013868953,-0.0080399215,0.007078537,-0.0009623098,0.011487043,-0.009883708,-0.002887857,0.011501724,0.01638348
MDU,halluc,13,-0.011695366,-0.0064174086,0.015895309,0.010673099,0.008608612,-0.016995966,-0.007113888,0.0019233777,-0.015406265,-0.009490412,0.024980037,0.01282421,-0.009114241,0.0060106255,-0.0009618974,0.010429975,-0.010951693,-0.002635074,0.01044379,0.015360748
MEDP,real,13,-0.017988168,-0.040322892,0.028585827,0.028978487,0.04670176,-0.009988914,-0.018856786,0.013121972,-0.0048256665,-0.035024054,-0.009040565,0.023521135,-0.052570514,-0.04295817,-0.009856105,0.0024247132,-0.037304502,-0.015095773,-0.0026576733,-0.012824981
MEDP,halluc,13,-0.017009478,-0.03941086,0.028980022,0.029814916,0.0474075,-0.00908209,-0.017957784,0.014270797,-0.003663606,-0.03413867,-0.008136596,0.023986394,-0.051642895,-0.042034484,-0.008924765,0.0034592673,-0.036214028,-0.014744006,-0.001810635,-0.011973284
MIDD,real,13,0.025723204,-0.02293528,0.029971883,0.015447773,0.018824676,-0.0046730516,-0.014341673,0.001898855,-0.011639502,-0.022384167,-0.003539131,0.011748716,0.0109065,0.008373063,-0.011072467,-0.0018681361,-0.00750764,-0.0003898635,0.0014287572,-0.010503408
MIDD,halluc,13,0.02676866,-0.021850878,0.03098838,0.016521111,0.019872187,-0.003770424,-0.013294653,0.0029540644,-0.010622049,-0.021389246,-0.002496515,0.012815703,0.011877677,0.009499049,-0.010052199,-0.0007783135,-0.0068833455,0.0006316292,0.0024712943,-0.009531277
MKSI,real,13,-0.0142461965,-0.06486799,0.036729682,0.06388472,0.03513242,-0.033575002,-0.040253833,0.01981571,-0.027853258,-0.021754766,-0.00996604,-0.013075996,0.0010042186,0.006602665,-0.020754322,-0.030911647,-0.0377686,0.0009808731,0.015242716,-0.015934395
MKSI,halluc,13,-0.012010711,-0.06266298,0.038947813,0.066185005,0.037375316,-0.03136024,-0.03805043,0.022052862,-0.02565195,-0.019520896,-0.0077559645,-0.010815746,0.003234913,0.008805677,-0.018543366,-0.028708832,-0.035594415,0.00316117,0.017503493,-0.013730204
MMS,real,13,-0.008795869,0.007961492,0.04048805,0.011952333,-0.0052945204,-0.006524223,0.0034671323,0.007955492,-0.0018506292,0.08893905,0.016090646,0.0029735374,-0.010059999,0.009463983,0.0054696924,-0.0039208755,-0.0087284595,-0.002765921,-0.006402922,0.0038708164
MMS,halluc,13,-0.00741933,0.0062316535,0.040232368,0.01001583,-0.006825246,-0.0066544013,0.005237844,0.008745971,-0.0011809943,0.072894424,0.017144416,0.004476549,-0.011718653,0.0077059763,0.006400525,-0.0055681467,-0.0072449567,-0.004391337,-0.007838238,0.0036419553
MPW,real,13,0.03744587,-0.023238845,0.014780511,-0.0015455959,-0.002322882,-0.008563696,-0.023735292,-0.012082306,-0.0008107014,-0.03970745,0.020050798,0.017220598,-0.01639381,0.08093233,-0.023131333,0.010861239,-0.032944158,-0.027487583,-0.09089372,-0.054416373
MPW,halluc,13,0.035050247,-0.025643155,0.012387234,-0.003950588,-0.0047413213,-0.010967704,-0.026135195,-0.014475426,-0.0032152347,-0.04209128,0.017672915,0.01483094,-0.018806677,0.07852653,-0.025527112,0.0084471395,-0.035290305,-0.029904801,-0.093307346,-0.056814224
MRCY,real,13,0.030536726,-0.032170046,0.021127902,0.117015846,-0.006964936,-0.009905528,-0.0063549913,-0.006212335,-0.0064356197,-0.0029558493,0.0011094678,0.011940989,-0.004575829,0.0032967064,-0.005684438,-0.0077534076,-0.012494336,0.006359917,-0.002053197,0.0018667171
MRCY,halluc,13,0.028607424,-0.034163047,0.019198682,0.08935843,-0.009089631,-0.0118911555,-0.008351303,-0.00815392,-0.008479042,-0.004693443,-0.0006869938,0.010014919,-0.0066592023,0.0012224456,-0.0076533286,-0.009864973,-0.014179767,0.0043365797,-0.004185399,-0.00015021069
MSM,real,13,0.0022018356,-0.013036712,0.023490192,0.04110249,0.039144833,-0.00908027,0.00067544746,0.0038189422,-0.021072492,-0.009317374,-0.004517295,0.008208613,-0.010184095,0.004178764,-0.0034810896,0.007527104,-0.027248368,-0.006422477,0.0029784974,-0.0005949902
MSM,halluc,13,0.003552164,-0.011700246,0.024831489,0.042460404,0.040506512,-0.0077221077,0.002001429,0.0051948503,-0.019727753,-0.007966352,-0.003159646,0.0095776,-0.008826605,0.0055214753,-0.0021506469,0.008857135,-0.025883794,-0.0050811996,0.0043420764,0.0007453743
MTDR,real,13,-0.021468256,-0.04499239,0.028205428,-0.027273025,-0.046904713,0.011974254,-0.026568264,0.054328002,-0.011961112,-0.035617333,0.061714612,-0.0030897595,0.012760569,-0.02584283,-0.027978301,-0.050250202,-0.01606323,-0.102779865,0.03230935,0.020184163
MTDR,halluc,13,-0.024033064,-0.04748725,0.02602562,-0.029892325,-0.049832676,0.009446562,-0.02914678,0.05202306,-0.014405536,-0.037417747,0.05972018,-0.0053232056,0.0100866975,-0.028573815,-0.030608136,-0.052995864,-0.017469645,-0.1053788,0.02933313,0.017717503
MTG,real,13,-0.011934154,-0.018532248,0.015703391,0.00776018,0.00420758,-0.008432938,-0.027908787,0.015839064,-0.0028612323,-0.01080313,0.007933687,0.013557111,-0.0028388947,0.0077876505,-0.0049839597,0.0021390382,-0.031840608,0.0029368596,0.006576568,0.0043604723
MTG,halluc,13,-0.0130111715,-0.01743041,0.015509158,0.008930936,0.0040430655,-0.009233223,-0.02676692,0.014786048,-0.003949266,-0.011924002,0.0071716374,0.013158087,-0.0026321937,0.008925348,-0.0058824974,0.00134265,-0.032668173,0.004074211,0.0056038215,0.003521965
MTSI,real,13,0.0008796366,-0.035196003,0.017156178,0.022280525,-0.029768953,-0.007999439,-0.0015165305,0.040451612,-0.01779328,0.0016307172,-0.019444227,0.022697706,-0.0001476559,0.0039790785,-0.0019875602,0.0013990651,-0.04207984,0.00076716545,0.032294944,-0.0040175635
MTSI,halluc,13,0.002474358,-0.033606056,0.018736005,0.023869786,-0.028187875,-0.0064080777,7.7483186e-05,0.04204454,-0.01620462,0.003215336,-0.017855996,0.02427896,0.0014332011,0.005575992,-0.00039111785,0.002979407,-0.040477917,0.0023375268,0.033892166,-0.0024297256
MTZ,real,13,0.00072467525,-0.0023830505,0.018805467,-0.0052054212,0.0072393897,0.0023339603,-0.011929788,0.011220029,-0.022982443,-0.015479863,-0.002427314,0.01998079,0.014396136,0.017909115,-0.008358138,-0.025190765,-0.036755648,0.0031151,0.03870908,0.0026790332
MTZ,halluc,13,0.0006725998,-0.0021659299,0.0203479,-0.0036994426,0.008620842,0.0016614866,-0.011813811,0.011343428,-0.023306308,-0.015238975,-0.0027666744,0.019673552,0.013908463,0.017787214,-0.009054639,-0.026001541,-0.037731674,0.0045998343,0.03840247,0.0018230305
MUR,real,13,-0.020045215,-0.031074012,0.011995532,-0.032866262,-0.01913934,0.0055401805,-0.005781756,0.029518927,-0.0070621762,-0.033877116,0.057021707,0.0032482627,0.009911342,-0.01688487,-0.024797587,-0.05631482,-0.011960953,-0.015740229,0.018297123,0.008138398
MUR,halluc,13,-0.021899316,-0.0329264,0.010174308,-0.03471784,-0.02100758,0.003687682,-0.007638427,0.027671823,-0.008916007,-0.035692785,0.05519502,0.0014238846,0.008054664,-0.018758362,-0.02665646,-0.05818223,-0.013782676,-0.017575718,0.016416986,0.0062867836
MUSA,real,13,-0.016556669,0.018160101,0.0134712085,-0.005640256,-0.036288235,-0.027555522,0.023291286,-0.017750451,0.032008287,-0.0044504534,0.045096327,-0.015942154,-0.0137948645,0.006846651,0.016455952,0.006370169,-0.012374623,-0.015414707,-0.0013141347,-0.005576083
MUSA,halluc,13,-0.01829001,0.01642488,0.011730417,-0.007379965,-0.038035005,-0.029293602,0.02155417,-0.019483048,0.030270746,-0.006178034,0.043365482,-0.017686754,-0.015539193,0.005105001,0.014716354,0.0046227877,-0.014111354,-0.01715303,-0.0030639244,-0.0073234667
NARI,real,13,-0.07390099,-0.018926924,-0.009073522,0.005941996,0.022569655,-0.0013637915,-0.041269895,0.005142311,-0.020368759,-0.036207207,0.0063433046,0.0027857763,0.031221159,0.06101579,-0.031088805,-0.023297912,-0.03267078,0.017013125,-0.0047272816,0.026792936
NARI,halluc,13,-0.07245275,-0.017242644,-0.0064053247,0.008349022,0.025079051,0.00062240055,-0.039300423,0.007631865,-0.01987807,-0.034819543,0.00888543,0.0054221977,0.030824594,0.06268512,-0.02922927,-0.02092717,-0.035319306,0.018074444,-0.0025404382,0.029165737
NATI,real,13,0.0011013218,-0.0047811787,-0.004618946,0.009033152,-0.011814795,-0.00652075,-0.00938974,0.013121088,-0.008978736,-0.006598195,0.008331827,-0.0064321067,-0.0017095645,-0.0034279218,-0.0024830496,-0.0026809666,-0.0026881737,-0.0059782267,-0.012652237,-0.0136083355
NATI,halluc,13,0.00060778414,-0.0052895877,-0.0051101344,0.00851682,-0.012349417,-0.007026874,-0.009900263,0.012625889,-0.009496149,-0.0070469356,0.0078729885,-0.0069200816,-0.0022342647,-0.0039550867,-0.002986022,-0.0032107884,-0.0031216186,-0.0064908527,-0.01319007,-0.0141183855
NBIX,real,13,-0.0012002031,0.00036944682,0.02408656,-0.0064210035,-0.020347143,0.01862183,-0.04660225,-0.011492178,0.0064327423,0.00019138772,-0.012710812,0.0031928816,-0.0058128433,0.007839382,-0.009103298,0.00726994,-0.013907349,0.006734689,-0.009186031,0.0057755536
NBIX,halluc,13,-0.0014809358,-0.0007228004,0.023455316,-0.0051465062,-0.019050246,0.017372783,-0.046957932,-0.011363348,0.005148388,-0.001058827,-0.011422405,0.0028888318,-0.006878322,0.0066955793,-0.010252288,0.0069825887,-0.015171535,0.0067168153,-0.00909563,0.005552349
NCR,real,13,0.0003694808,-0.011144247,0.02399082,0.02342872,0.01344677,-0.00211119,-0.027858945,0.004697389,-0.006509969,-0.033201132,-0.0075301565,0.017606748,-0.004093029,0.023218293,-0.020611698,-0.0029795181,-0.019206012,-0.0045731785,-0.004594189,-0.0142997615
NCR,halluc,13,0.0014813703,-0.010105803,0.02489813,0.024448028,0.014466836,-0.0010912813,-0.026832225,0.00575211,-0.005498714,-0.032176077,-0.0065012192,0.018518548,-0.003085868,0.024187434,-0.019566197,-0.0019973577,-0.01817466,-0.003628804,-0.0035807295,-0.013285958
NEOG,real,13,0.008016075,-0.0040000053,0.07012783,-0.025545381,0.010960319,-0.039144885,-0.01991106,0.024827491,-0.019312311,-0.008536331,-0.009627639,0.020660851,0.015834076,0.0019617465,-0.009352763,0.006408699,-0.04164133,-0.009781288,-0.015641611,-0.02231761
NEOG,halluc,13,0.009539685,-0.0027307644,0.06884005,-0.02347982,0.009637385,-0.04091419,-0.018552773,0.023314282,-0.021287514,-0.008709921,-0.011202391,0.019729368,0.013843628,0.003931362,-0.011317415,0.004241325,-0.04352139,-0.007911731,-0.013540193,-0.02404219
NFG,real,13,-0.0050641866,-0.006146301,0.022468941,-0.015272772,0.013893937,0.028898833,-0.02031214,0.0064769275,-0.011104582,-0.011750611,0.018086791,0.003578431,-0.005115973,0.0049458616,-0.008028056,-0.001716444,-0.033185024,0.017951908,0.005913061,0.005705903
NFG,halluc,13,-0.004068152,-0.005137467,0.023540277,-0.01424049,0.0149364155,0.02988146,-0.019290688,0.0075161546,-0.0101409005,-0.010804121,0.019066798,0.004542994,-0.004094048,0.0059120506,-0.0070495885,-0.0006425757,-0.032182805,0.018926045,0.006708364,0.0066494
NGVT,real,13,0.0019922806,-0.014030043,0.03921101,0.0052023586,0.048635006,-0.0008049216,-0.002188059,0.031211749,-0.012707509,-0.020350538,0.014106547,0.011886708,0.009297183,0.007663724,-0.0078867385,0.011972208,-0.043580618,0.0024142102,0.011076333,0.005661888
NGVT,halluc,13,0.0034972485,-0.01258784,0.04090246,0.0067524686,0.05023723,0.00042096386,-0.0012658611,0.032466784,-0.011364635,-0.018997949,0.0156064145,0.0133678885,0.010703949,0.009195582,-0.0065236837,0.013235714,-0.042857613,0.00392076,0.012398617,0.0062174792
NJR,real,13,-0.0018187335,-0.012005435,0.021667346,-0.002205957,0.047632717,0.016893256,-0.01383515,0.001716084,-0.015938887,-0.016787432,0.010379022,0.0067954827,-0.01089505,0.009345863,-0.015822189,0.017758297,-0.01579134,0.006073091,0.00913781,-0.0046556825
NJR,halluc,13,-0.00076203863,-0.010948071,0.022913398,-0.0010584176,0.048540264,0.017733948,-0.01297539,0.0028249943,-0.015005126,-0.015777498,0.0114212,0.007905212,-0.009854253,0.010385269,-0.014795988,0.01851961,-0.015025648,0.0069861356,0.0100371735,-0.003480876
NLY,real,13,0.023846785,-0.019031717,0.024586098,0.02233082,0.004987542,-0.015458841,-0.032523192,0.014680749,-0.009474661,-0.05973255,-0.0050656334,0.0123883225,-0.010082578,-0.00092165894,0.00092165964,-0.0055427393,-0.03343848,0.017094435,-0.007087202,-0.012884932
NLY,halluc,13,0.025249507,-0.01763705,0.025960494,0.023772536,0.0065004,-0.014109734,-0.0310917,0.016111188,-0.008122441,-0.058366176,-0.0036237026,0.013768276,-0.008698548,0.0005276641,0.0022569369,-0.0041526426,-0.032366965,0.018456768,-0.005593066,-0.011395806
NNN,real,13,0.007790332,-0.0051052794,0.009762386,-0.0042328103,0.009498753,-0.008015229,-0.0029692492,0.00042471872,-0.0031897952,-0.019355442,0.0165827,0.007235613,-0.010873148,0.0010712375,0.001497807,0.0029889005,-0.01741792,-0.012441501,0.0017555414,-0.009472479
NNN,halluc,13,0.007120823,-0.005774472,0.009095907,-0.0049032373,0.008823207,-0.008684818,-0.0036394105,-0.0002407647,-0.0038577062,-0.020015696,0.015920294,0.006569753,-0.011544112,0.00039861607,0.0008275758,0.0023172055,-0.018072542,-0.013113122,0.0010786413,-0.010140315
NSA,real,13,0.019481134,-0.01620781,0.025317807,0.004646053,0.035469808,-0.010176398,0.018150173,0.008605705,-0.013992766,-0.021123366,-0.0077053104,0.004822773,-0.0147827715,0.017425416,-0.0043279696,0.009831035,-0.013935832,-0.022511348,0.007642093,0.016803024
NSA,halluc,13,0.020144232,-0.014880434,0.026741719,0.006102225,0.03688607,-0.008893475,0.0187998,0.00830612,-0.015186768,-0.01996188,-0.0063486807,0.006280653,-0.013360482,0.01791074,-0.005781077,0.009549474,-0.015410867,-0.021122199,0.008625026,0.0154244
NVST,real,13,0.013126994,-0.010224233,0.027035698,0.018549636,0.06764923,-0.03082313,-0.009508788,0.01652127,-0.019956855,-0.0106265675,-0.007982083,0.0032504092,0.005724969,5.820766e-11,-0.03254165,-0.01342302,-0.01307892,0.0023668648,0.015637534,-0.010920545
NVST,halluc,13,0.011283207,-0.01207452,0.02518144,0.016696587,0.06518327,-0.03267357,-0.011358684,0.014675753,-0.021807753,-0.012467769,-0.009821517,0.001398247,0.003866389,-0.001857802,-0.03439095,-0.015283033,-0.014909337,0.0005110093,0.013777785,-0.012775221
NVT,real,13,0.0010256418,-0.0007691318,0.019304637,-0.0002516033,-0.009354131,0.022105899,0.0047093905,0.07156128,0.028369088,-0.0015675733,-0.0011212016,0.01734919,0.0052782176,0.0017532329,0.0030607814,0.010207495,-0.01809708,-0.00044014025,0.01203384,-0.0028313203
NVT,halluc,13,0.0022480134,0.00041976804,0.020526752,0.0010427511,-0.008055536,0.023315454,0.0058425544,0.06224814,0.029471185,-0.00044721924,7.775333e-05,0.0186156,0.006546792,0.00288299,0.0043391595,0.011487918,-0.016981052,0.0008112285,0.013248745,-0.001705166
NXST,real,13,0.04049581,-0.014144089,0.01619728,0.029354433,0.008875938,-0.015966984,-0.0084894635,-0.027344117,-0.004465179,-0.008900143,-0.01137819,0.008596405,0.0022260456,0.021448143,-0.013144326,0.0031524454,-0.02729767,0.0059891148,0.0045319223,-0.02818394
NXST,halluc,13,0.04069593,-0.014654873,0.017797142,0.030297007,0.010462376,-0.016434696,-0.008398703,-0.025931664,-0.005968642,-0.010500725,-0.012194531,0.0101027675,0.0036165752,0.021481855,-0.011558128,0.0020189208,-0.028575758,0.0072263367,0.0031518727,-0.028430585
NYT,real,13,0.0014436264,-0.0072390647,0.012418931,0.022982994,0.02957242,-0.0016353237,-0.008216973,0.009579928,0.11368858,-0.024862818,-0.016080748,-0.0017746235,0.011855354,-0.00050163036,-0.0057869083,0.019243378,-0.0057093375,-0.0049912757,-0.010057919,-0.013228379
NYT,halluc,13,0.0032604616,-0.0053184847,0.013828568,0.024236107,0.03070855,0.00031235907,-0.0062808185,0.011395413,0.09016991,-0.022815837,-0.014160683,4.6261586e-05,0.013739375,0.000272654,-0.003945437,0.020761339,-0.0035048607,-0.0032301205,-0.008038985,-0.011381963
OC,real,13,0.0045701927,-0.0056614196,0.053774115,0.025134139,0.03820734,-0.019317165,-0.013857956,0.0022061781,-0.017787233,-0.0027569328,0.0067257974,0.03335973,0.015691565,0.0008699435,-0.017740987,-0.017360687,-0.026568186,0.0006163961,0.007978765,-0.0031634294
OC,halluc,13,0.006375543,-0.0074131526,0.052885108,0.026932154,0.03706445,-0.019218594,-0.015651844,0.002207399,-0.019275595,-0.0027728174,0.005226057,0.032368448,0.01416993,0.0027218931,-0.019316126,-0.019040689,-0.028070033,0.00047488068,0.009819033,-0.004599519
OGE,real,13,0.0,-0.0051111793,0.0074027143,0.012887103,0.0,-0.026200151,0.0041152323,0.004098367,-0.01935794,-0.012852636,0.015715359,0.008796952,-0.011920328,-0.00026072212,-0.008642191,0.0102055045,-0.017332366,-0.0015906685,-0.011206094,-0.0064603183
OGE,halluc,13,-0.0007229876,-0.0058367136,0.0066754417,0.012158836,-0.0007395188,-0.02692865,0.0033843832,0.0033933667,-0.020077163,-0.01355936,0.015025179,0.008071961,-0.012654304,-0.0009921021,-0.009366326,0.00947595,-0.018017605,-0.0023293314,-0.011950142,-0.007187549
OGS,real,13,0.0068514748,-0.0023615698,0.024583342,0.0012134451,0.017312285,-0.012714577,0.011163912,-0.015397874,-0.023923118,-0.0104843695,0.022210727,0.007944795,-0.0168195,0.0018554028,0.004807998,0.0058859764,-0.023379136,0.00087571156,0.011781146,-0.0026199254
OGS,halluc,13,0.007939743,-0.0012723802,0.025667172,0.002305739,0.018403713,-0.011629216,0.01224288,-0.014303963,-0.022826536,-0.0094002085,0.0233004,0.009034514,-0.01573795,0.0029494625,0.0058976957,0.006976796,-0.022295037,0.0019599719,0.01284939,-0.0015463697
OHI,real,13,0.0142092155,0.0010318144,0.011959821,-0.002040123,0.020883212,-0.021017112,-0.004886572,-0.024438972,0.0021489977,-0.008623841,0.016109172,0.015504186,-0.013375772,-0.0035498794,0.01657594,-0.012671764,-0.026199237,-0.017978836,0.0022189359,-0.005556599
OHI,halluc,13,0.0151993325,0.0019943274,0.012958138,-0.0010425354,0.021878235,-0.020032011,-0.0039172303,-0.023447698,0.0031163858,-0.007653204,0.017091602,0.016480442,-0.012386099,-0.0025541587,0.017551165,-0.011668229,-0.025233056,-0.016994929,0.003198427,-0.0045929984
OLLI,real,13,0.004456832,-0.009494626,0.024026291,0.030395292,0.030873649,-0.036202256,-0.00017811079,0.010807086,-0.0070734164,-0.024067255,0.0139003955,0.013532971,0.0038835001,0.044451766,-0.0018554451,-0.020985162,0.0029267473,0.008899597,-0.010275824,0.018759076
OLLI,halluc,13,0.0061393697,-0.00788308,0.023877146,0.032097973,0.032427765,-0.034528498,-0.0018984885,0.012496947,-0.00800288,-0.022381544,0.012667379,0.0138218375,0.0024597538,0.046073876,-0.00021258974,-0.021140197,0.0014431591,0.01057333,-0.010487364,0.017517488
OLN,real,13,0.06735218,0.0014357504,0.029219797,-0.012463161,-0.011509784,0.0031665636,-0.014008506,0.0020818328,-0.025108632,-0.014374472,0.0278981,0.013502857,-0.010755381,0.0040267427,-0.00064319023,-0.014908718,-0.0126511175,-0.0051388424,0.0004984631,-0.00884297
OLN,halluc,13,0.061157048,-3.9692037e-05,0.027752416,-0.013941221,-0.012999884,0.0016896715,-0.01548622,0.0006142137,-0.026582444,-0.015828826,0.026439311,0.012037876,-0.0122363735,0.0025416003,-0.002120866,-0.016392339,-0.0140947215,-0.006617556,-0.000995594,-0.010316252
OMCL,real,13,0.030706488,-0.043512147,0.006874123,0.028085742,0.05755759,-0.052661624,-0.03460553,0.050697234,-0.013826698,-0.05803921,0.01609987,-0.016653325,-0.03301744,0.052389394,-0.014952868,-0.007746258,-0.045066316,0.029015206,0.003005826,-0.006209447
OMCL,halluc,13,0.033232857,-0.040989656,0.009626379,0.030743234,0.0602781,-0.05058753,-0.032596182,0.05333626,-0.011977227,-0.055701375,0.01831595,-0.013838885,-0.030407429,0.05474155,-0.013203591,-0.0059372745,-0.04562874,0.031336516,0.0051087863,-0.0032903026
