date,goodness,fwd_vol_5,fwd_dd_5,fwd_ret_5,fwd_vol_21,fwd_dd_21,fwd_ret_21
2018-08-29,0.915775716304779,0.012796773812261096,-0.006523157208088715,-0.017862838915471246,0.009917148024141773,-0.027167903964618212,-0.0025518341307819714
2018-08-30,0.9157742261886597,0.00549389485078527,-0.006523157208088715,0.00819134993446946,0.008058672045234012,-0.027167903964618434,0.03309305373525517
2018-08-31,0.9157754778862,0.005441603080305787,-0.0016388069485413492,0.007664709719503504,0.008030921368063427,-0.027167903964618323,0.03033268101761233
2018-09-04,0.9157736897468567,0.006575554767253727,-0.009062955170739073,0.003441494591936989,0.007943235417805694,-0.027167903964618212,0.033431661750245256
2018-09-05,0.9157740473747253,0.006568363960537794,-0.009062955170738962,0.009192383453709763,0.007948519458314486,-0.027167903964618323,0.03315824031516734
2018-09-06,0.9162960052490234,0.006809389580931773,-0.009062955170739073,0.010068203962325883,0.007761741304770317,-0.027167903964618434,0.017700552127314584
2018-09-07,0.9162977933883667,0.006805317257608728,-0.009062955170738962,0.016737081572959944,0.008218923084902218,-0.027167903964618323,0.006337341566460708
2018-09-10,0.9162982106208801,0.007197814282957509,0.0,0.0218481955008909,0.010112772844355512,-0.048649502448270376,-0.02524680368991694
2018-09-11,0.9162964224815369,0.003274625970661086,0.0,0.03397027600849256,0.012309147196278764,-0.08118780603380216,-0.04997550220480185
2018-09-12,0.9162957668304443,0.010511200158144595,-0.017690728163007652,0.01154847104749468,0.012540508843695444,-0.09571947559627247,-0.06880286271958391
2018-09-13,0.9162957072257996,0.010432395604190379,-0.01769072816300754,0.011093247588424004,0.012221821172696818,-0.09571947559627247,-0.0754019292604503
2018-09-14,0.9162958860397339,0.01041874877807246,-0.017690728163007652,0.001917852005753673,0.01284210251990156,-0.09571947559627247,-0.06520696819562077
2018-09-17,0.916295051574707,0.010244187604138987,-0.021165692623598242,-0.01853025023756749,0.014393994301091796,-0.09571947559627259,-0.0460880582831803
2018-09-18,0.9162957072257996,0.010172217694453046,-0.014628716807122966,-0.01911230453324919,0.014356926008770593,-0.09385881608103852,-0.05275627862896892
2018-09-19,0.9162963032722473,0.008030746654627257,-0.020671012879630246,-0.009647853352628522,0.014064140357542264,-0.09385881608103852,-0.04566650586911103
2018-09-20,0.9162960052490234,0.005887538935085268,-0.01754665815919554,-0.016854825886467917,0.01374253996206785,-0.09385881608103852,-0.06010494514231146
