scenario_id,graph_index,date,ticker,series,r0,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10,r11,r12,r13,r14,r15,r16,r17,r18,r19
0,3290,2025-02-21,AA,real,0.0021396098,-0.067981966,-0.023727965,0.028292878,0.011321942,-0.0059280344,-0.034858778,0.060572885,-0.0058115567,-0.0027793238,0.0052741263,0.021906681,0.006748574,-0.02285814,0.0013753269,-0.0038556922,0.021024665,-0.022681665,0.029145462,-0.07959538
0,3290,2025-02-21,AA,halluc,0.0013241633,-0.07072359,-0.023051165,0.023157148,0.010191028,-0.0074553066,-0.03487476,0.057166673,-0.0034148258,-0.0055792537,0.0042858217,0.019404273,0.004773346,-0.024235852,0.001751068,-0.004084049,0.019638926,-0.024451444,0.027280437,-0.08286854
0,3290,2025-02-21,AAL,real,-0.0041188644,0.014051755,-0.00291121,0.010440932,-0.025125485,0.0011827326,-0.013087635,0.00834829,0.007100622,0.0058789114,0.0064271335,-0.032556888,-0.012715885,-0.0091828015,-0.032502864,0.014506721,0.006864302,-0.0049875416,-0.0087885065,-0.04053305
0,3290,2025-02-21,AAL,halluc,-0.0041188644,0.014051755,-0.00291121,0.010440932,-0.025125485,0.0011827326,-0.013087635,0.00834829,0.007100622,0.0058789114,0.0064271335,-0.032556888,-0.012715885,-0.0091828015,-0.032502864,0.014506721,0.006864302,-0.0049875416,-0.0087885065,-0.04053305
0,3290,2025-02-21,AAON,real,-0.015329123,-0.16343686,-0.008286233,-0.012333055,0.05463914,-0.001888575,-0.011146269,-0.03681506,0.035162814,-0.0074252365,-0.011286603,0.004424001,-0.0045126835,-0.028515536,0.02940198,0.0026546335,0.014040242,-0.0056800963,-0.031333227,-0.06500281
0,3290,2025-02-21,AAON,halluc,-0.015329123,-0.14177097,-0.008286233,-0.012333055,0.05463914,-0.001888575,-0.011146269,-0.03681506,0.035162814,-0.0074252365,-0.011286603,0.004424001,-0.0045126835,-0.028515536,0.02940198,0.0026546335,0.014040242,-0.0056800963,-0.031333227,-0.06500281
0,3290,2025-02-21,ACHC,real,-0.0072169914,0.011253776,-0.025845919,0.004582959,0.03061923,0.0002217046,-0.006895812,0.005786795,-0.0013324451,-0.0519953,-0.017950412,0.020988861,-0.020512331,-0.016815193,0.01132133,-0.01666504,0.00073037157,-0.0048792483,-0.0053948145,-0.025399772
0,3290,2025-02-21,ACHC,halluc,-0.0072169914,0.011253776,-0.025845919,0.004582959,0.03061923,0.0002217046,-0.006895812,0.005786795,-0.0013324451,-0.0519953,-0.017950412,0.020988861,-0.020512331,-0.016815193,0.01132133,-0.01666504,0.00073037157,-0.0048792483,-0.0053948145,-0.025399772
0,3290,2025-02-21,ACM,real,0.00754096,-0.02279565,-0.011975061,-0.0078088194,0.009041224,-0.0010427036,-0.01519452,0.003172622,0.0071732895,0.031334646,-0.010305063,0.0077155856,-0.013705869,-0.025963135,-0.015535802,-0.017572023,0.011781732,-0.0059230183,-0.0129548395,-0.022108192
0,3290,2025-02-21,ACM,halluc,0.0056592263,-0.024406271,-0.012121561,-0.0064230403,0.011373319,-0.0019907781,-0.01684222,0.0042491015,0.007897869,0.029723797,-0.01080616,0.0084339,-0.011275718,-0.026206339,-0.012563213,-0.01663833,0.011365876,-0.0057530883,-0.013278275,-0.024359701
0,3290,2025-02-21,ADC,real,0.005024435,0.03501931,-0.01899908,-0.015602665,0.017108586,-0.0038097221,0.00426264,-0.006193675,0.0060564536,0.0027408544,-0.0024664304,-0.0010981471,-0.0028883866,-0.016667053,0.0060043465,-0.0116223395,0.0009854297,0.0036516895,0.0002803476,0.020530615
0,3290,2025-02-21,ADC,halluc,0.005024435,0.03501931,-0.01899908,-0.015602665,0.017108586,-0.0038097221,0.00426264,-0.006193675,0.0060564536,0.0027408544,-0.0024664304,-0.0010981471,-0.0028883866,-0.016667053,0.0060043465,-0.0116223395,0.0009854297,0.0036516895,0.0002803476,0.020530615
0,3290,2025-02-21,AFG,real,0.009595074,0.024568027,-0.010382349,0.002769479,0.0055884304,-0.011720732,0.0010246648,-0.00498681,-0.06437189,0.008665498,-0.016300024,-0.00023705093,0.004651721,-0.016496528,-0.0058547705,-0.008400695,-0.0024364504,-0.008820704,-0.009147536,-0.008062884
0,3290,2025-02-21,AFG,halluc,0.0065632346,0.01565453,-0.0070391693,0.0015967577,0.0037268107,-0.006329042,0.002711398,-0.0044152224,-0.055327218,0.010022564,-0.0097608045,0.002917374,0.0036057108,-0.009147992,-0.003977819,-0.008154781,-0.0029829426,-0.0077502765,-0.008632757,-0.004939866
0,3290,2025-02-21,ALGM,real,-0.023941088,-0.047087304,-0.04580281,0.02930938,0.049102712,0.0037429864,-0.048043247,0.04179713,0.027602166,0.016122881,-0.029622778,-0.038199816,0.046811722,-0.0024529858,0.005714301,0.046520017,0.03960914,0.033777073,-0.0032543875,-0.036890943
0,3290,2025-02-21,ALGM,halluc,-0.023941088,-0.047087304,-0.04580281,0.02930938,0.049102712,0.0037429864,-0.048043247,0.04179713,0.027602166,0.016122881,-0.029622778,-0.038199816,0.046811722,-0.0024529858,0.005714301,0.046520017,0.03960914,0.033777073,-0.0032543875,-0.036890943
0,3290,2025-02-21,ALLY,real,-0.027308902,0.005623737,-0.0043428345,-0.0038476384,0.023620145,-0.014520649,-0.022315403,0.0018351036,0.0010471204,0.00078462134,0.0013063354,-0.013140794,0.0052770567,-0.020471271,0.0018784385,0.028543161,0.02165033,-0.0030643537,-0.0046142098,-0.037434023
0,3290,2025-02-21,ALLY,halluc,-0.02582768,0.0060691773,-0.005655143,-0.003960899,0.020555077,-0.013527781,-0.023579793,0.0032764669,0.00026447303,0.003226121,-0.0014536234,-0.013019655,0.0067661484,-0.02092545,1.5626894e-05,0.02747802,0.024109904,-0.0050937273,-0.00672766,-0.037078213
0,3290,2025-02-21,ALTM,real,0.0034843246,-0.003484324,-0.0017467254,0.00523105,-0.0017406446,-5.820766e-11,-0.005240187,0.0069808317,-0.003484324,0.0052219443,-0.005221944,0.0034843246,-0.0043573054,0.011289743,0.0051679704,0.0017167387,-5.820766e-11,0.0017137965,-0.0017137966,-0.0017167387
0,3290,2025-02-21,ALTM,halluc,0.0033763498,-0.0029102685,-0.0016854511,0.0047222185,-0.00081531715,-0.00024172035,-0.0052242195,0.007074217,-0.0033437107,0.0049027144,-0.0052135405,0.0032969937,-0.004104531,0.012275542,0.005198059,0.0017903164,0.00065341266,0.001863131,-0.002070821,-0.002612112
0,3290,2025-02-21,ALTR,real,-0.00081503286,-0.00090637186,0.0003626473,0.0018112665,-9.048544e-05,-0.0014488818,-0.001360236,0.002266033,0.00045259108,-0.00036205654,9.052642e-05,-0.00054328144,-0.0003623517,0.00018119224,0.0028042898,0.0013540963,0.002522751,0.0010792338,0.004752733,0.0
0,3290,2025-02-21,ALTR,halluc,-0.00081503286,-0.00090637186,0.0003626473,0.0018112665,-9.048544e-05,-0.0014488818,-0.001360236,0.002266033,0.00045259108,-0.00036205654,9.052642e-05,-0.00054328144,-0.0003623517,0.00018119224,0.0028042898,0.0013540963,0.002522751,0.0010792338,0.004752733,0.0
0,3290,2025-02-21,ALV,real,0.018971425,-0.008114626,-0.020128584,0.012541221,0.002173699,-0.047084156,-0.028862787,0.0037200446,0.0020136721,-0.0049886,-0.006083588,-0.025699435,0.018932128,0.0002155404,0.023851216,0.032199062,0.025052873,-0.020579956,0.0050586914,-0.017099652
0,3290,2025-02-21,ALV,halluc,0.018971425,-0.008114626,-0.020128584,0.012541221,0.002173699,-0.047084156,-0.028862787,0.0037200446,0.0020136721,-0.0049886,-0.006083588,-0.025699435,0.018932128,0.0002155404,0.023851216,0.032199062,0.025052873,-0.020579956,0.0050586914,-0.017099652
0,3290,2025-02-21,AMED,real,0.0017256262,-0.0020495127,-0.0014047222,-0.0021649715,0.0014077649,0.00097344676,-0.0037909604,0.0047634607,-0.0003240616,-0.004765008,-0.0015209129,0.0005434487,0.005310226,0.0015120425,0.0012942194,-0.0019419577,-0.00054010266,0.0006480882,-0.0165491,-0.0071613817
0,3290,2025-02-21,AMED,halluc,0.0017256262,-0.0020495127,-0.0014047222,-0.0021649715,0.0014077649,0.00097344676,-0.0037909604,0.0047634607,-0.0003240616,-0.004765008,-0.0015209129,0.0005434487,0.005310226,0.0015120425,0.0012942194,-0.0019419577,-0.00054010266,0.0006480882,-0.014821822,-0.0071613817
0,3290,2025-02-21,AMG,real,0.002628123,-0.005155481,0.020147787,-0.010076454,0.011131249,-0.009373827,-0.022655474,-0.010120159,0.002964592,0.0017526574,-0.02291571,-0.015289869,-0.01674063,-0.034944728,0.008643612,0.009451866,0.007264676,-0.0110939415,-0.0068110065,-0.012618653
0,3290,2025-02-21,AMG,halluc,0.002628123,-0.005155481,0.020147787,-0.010076454,0.011131249,-0.009373827,-0.022655474,-0.010120159,0.002964592,0.0017526574,-0.02291571,-0.015289869,-0.01674063,-0.034944728,0.008643612,0.009451866,0.007264676,-0.0110939415,-0.0068110065,-0.012618653
0,3290,2025-02-21,AMH,real,-0.00086667633,0.0060510198,0.009150764,-0.01954647,0.0031879465,0.0020234147,-0.0031814924,0.0066407057,0.0111605115,0.0053923787,0.0056449487,-0.0050790175,0.0,-0.0025492155,0.016036356,-0.01660373,0.008477022,-0.006492613,0.011264551,-0.01609068
0,3290,2025-02-21,AMH,halluc,-0.00086667633,0.0060510198,0.009150764,-0.01954647,0.0031879465,0.0020234147,-0.0031814924,0.0066407057,0.0111605115,0.0053923787,0.0056449487,-0.0050790175,0.0,-0.0025492155,0.016036356,-0.01660373,0.008477022,-0.006492613,0.011264551,-0.01609068
0,3290,2025-02-21,AMKR,real,-0.008141157,-0.07978323,0.0146476785,0.018522859,0.014173147,-0.010509393,-0.026141245,0.011817283,0.0260389,-0.012121361,-0.011036286,0.001232286,-0.12048064,0.011510256,0.015669674,0.014317918,0.016740479,-0.00745454,0.012683311,-0.034036435
0,3290,2025-02-21,AMKR,halluc,-0.008141157,-0.07978323,0.0146476785,0.018522859,0.014173147,-0.010509393,-0.026141245,0.011817283,0.0260389,-0.012121361,-0.011036286,0.001232286,-0.1129797,0.011510256,0.015669674,0.014317918,0.016740479,-0.00745454,0.012683311,-0.034036435
0,3290,2025-02-21,ANF,real,-0.0058973394,-0.032025784,0.010817213,0.014623987,0.00081526116,-0.027512165,-0.032608345,-0.006511853,-0.010243928,0.011027591,-0.0013936078,-0.01351372,-0.03387413,-0.004671836,0.01086719,0.017734632,-0.02924476,-0.034871493,-0.01882318,-0.029914657
0,3290,2025-02-21,ANF,halluc,-0.0058973394,-0.032025784,0.010817213,0.014623987,0.00081526116,-0.027512165,-0.032608345,-0.006511853,-0.010243928,0.011027591,-0.0013936078,-0.01351372,-0.03387413,-0.004671836,0.01086719,0.017734632,-0.02924476,-0.034871493,-0.01882318,-0.029914657
0,3290,2025-02-21,APPF,real,-0.041559234,0.018976502,0.017119708,-0.036336213,0.014338443,-0.080742925,0.019432886,-0.02879641,-0.0049316594,-0.017675571,-0.015883591,0.00044836942,-0.020744437,-0.02249366,0.005740838,0.011337727,-0.021958455,0.010713803,0.0055687185,-0.020713774
0,3290,2025-02-21,APPF,halluc,-0.040401317,0.020022478,0.014226813,-0.03450861,0.019550245,-0.08241815,0.016090855,-0.02570616,-0.005753746,-0.016815696,-0.01639378,0.00027591456,-0.020723838,-0.025816211,0.0070370473,0.009895144,-0.018332405,0.008394927,0.0038074888,-0.023423564
0,3290,2025-02-21,AR,real,-0.00991334,-0.09942823,0.023652047,0.0034866605,0.013298067,-0.014101605,0.026703505,0.010381615,0.022214627,-0.033379223,-0.0118189175,0.05574835,0.0,-0.016121257,0.019364368,-0.0077510076,-0.0025131956,0.015233158,-0.02103759,-0.035028048
0,3290,2025-02-21,AR,halluc,-0.00991334,-0.09558377,0.023652047,0.0034866605,0.013298067,-0.014101605,0.026703505,0.010381615,0.022214627,-0.033379223,-0.0118189175,0.05574835,0.0,-0.016121257,0.019364368,-0.0077510076,-0.0025131956,0.015233158,-0.02103759,-0.035028048
0,3290,2025-02-21,ARMK,real,0.015243803,0.009696428,0.0,-0.0015247781,0.007853112,-0.01833512,-0.011892591,-0.020760175,0.0055607185,0.003953095,0.0018394436,-0.011251707,-0.0026659574,0.011149571,0.020899404,-0.024337195,-0.014676714,-0.011082693,0.0019008834,-0.025554352
0,3290,2025-02-21,ARMK,halluc,0.015243803,0.009696428,0.0,-0.0015247781,0.007853112,-0.01833512,-0.011892591,-0.020760175,0.0055607185,0.003953095,0.0018394436,-0.011251707,-0.0026659574,0.011149571,0.020899404,-0.024337195,-0.014676714,-0.011082693,0.0019008834,-0.025554352
0,3290,2025-02-21,ARW,real,-0.0008385747,-0.025662044,0.009167694,0.0033207065,-0.005455179,-0.0038535695,-0.026517529,0.0026396848,0.009706691,-0.046217546,-0.025289765,0.007635758,-0.0017640784,-0.0073684053,0.0130210165,0.008282002,0.016000342,0.008978333,0.0027669943,-0.007515469
0,3290,2025-02-21,ARW,halluc,-0.0008385747,-0.025662044,0.009167694,0.0033207065,-0.005455179,-0.0038535695,-0.026517529,0.0026396848,0.009706691,-0.046217546,-0.025289765,0.007635758,-0.0017640784,-0.0073684053,0.0130210165,0.008282002,0.016000342,0.008978333,0.0027669943,-0.007515469
0,3290,2025-02-21,ASB,real,-0.008325123,-0.006790519,-0.012096923,0.0032401811,0.01604527,0.00039785157,-0.027012328,0.012992469,0.015212463,0.018110732,-0.017713513,-0.011583912,0.0147560015,-0.021609485,0.012062873,0.0023952108,0.013465549,-0.00039346842,-0.012274952,-0.026646713
0,3290,2025-02-21,ASB,halluc,-0.0032156203,-0.0060529676,-0.010333137,0.0019621262,0.015673075,-0.0021122147,-0.029129406,0.018225893,0.015034737,0.013342856,-0.016562404,-0.01143444,0.015462438,-0.020339606,0.009817911,0.0035533793,0.013277813,-0.0015299558,-0.012778579,-0.030367551
0,3290,2025-02-21,ASGN,real,-0.0032460522,0.018150102,-0.0089801755,0.0010733083,-0.047787663,-0.007454292,-0.009225052,-0.004587163,0.010064131,-0.060389955,-0.04905008,0.018115986,-0.009268602,-0.026909743,-0.0014229333,-0.024107024,-0.02974447,-0.009057286,-0.0365004,-0.036696024
0,3290,2025-02-21,ASGN,halluc,-0.0032460522,0.018150102,-0.0089801755,0.0010733083,-0.047787663,-0.007454292,-0.009225052,-0.004587163,0.010064131,-0.060389955,-0.04905008,0.018115986,-0.009268602,-0.026909743,-0.0014229333,-0.024107024,-0.02974447,-0.009057286,-0.0365004,-0.036696024
0,3290,2025-02-21,ASH,real,-0.012306127,0.0009844596,0.00028109644,-0.10339505,-0.0067235027,-0.003929896,-0.041813456,0.056665607,-0.0023304604,0.0132882055,-0.026282517,0.008473298,0.009331327,-0.008238175,0.014103295,-0.0012319065,0.03423021,-0.016968649,-0.009128315,-0.0069013387
0,3290,2025-02-21,ASH,halluc,-0.012306127,0.0009844596,0.00028109644,-0.095686525,-0.0067235027,-0.003929896,-0.041813456,0.056665607,-0.0023304604,0.0132882055,-0.026282517,0.008473298,0.009331327,-0.008238175,0.014103295,-0.0012319065,0.03423021,-0.016968649,-0.009128315,-0.0069013387
0,3290,2025-02-21,ATR,real,-0.008304023,0.0010102289,-0.00025246153,-0.008303537,0.006471283,-0.006216716,-0.007472969,0.0109667005,0.0067814263,-0.011881831,-0.0886339,0.0006981781,-0.006933529,-0.0041550817,0.007522797,0.014049473,0.014467667,0.00095257536,-0.0024513153,-0.0023206617
0,3290,2025-02-21,ATR,halluc,-0.008304023,0.0010102289,-0.00025246153,-0.008303537,0.006471283,-0.006216716,-0.007472969,0.0109667005,0.0067814263,-0.011881831,-0.06651367,0.0006981781,-0.006933529,-0.0041550817,0.007522797,0.014049473,0.014467667,0.00095257536,-0.0024513153,-0.0023206617
0,3290,2025-02-21,AVT,real,-0.0025844579,-0.022619901,-0.008735338,0.015331047,-0.03497729,0.004851082,-0.037673324,0.004812522,0.011930943,-0.0021767102,-0.009554213,-0.003205131,-0.0008028905,-0.0006025912,0.014956903,0.013565527,0.020487767,0.004961842,-0.00038080732,-0.012648694
0,3290,2025-02-21,AVT,halluc,-0.0018871123,-0.021585919,-0.0052138204,0.014269415,-0.03583877,0.002692819,-0.037462328,0.0058428156,0.012481524,-0.0045056334,-0.009524394,-0.001951851,0.00013177213,-0.0015074258,0.014946312,0.013514522,0.021951681,0.006159321,-0.0010115368,-0.013555253
0,3290,2025-02-21,AVTR,real,0.008650179,0.018860012,-0.0022266759,-0.042811636,0.03340507,0.0026966305,-0.01857358,0.006381062,-0.000909091,-0.013275543,-0.124487475,-0.007859616,-0.033158116,-0.018661354,0.0027662534,-0.012788609,-0.029530823,0.01884155,-0.010804768,-0.010922788
0,3290,2025-02-21,AVTR,halluc,-0.0008122446,0.016043264,-0.00761672,-0.026971824,0.018280871,-0.005007662,-0.013882752,0.00401453,-0.0013159215,-0.0148271825,-0.10623513,-0.01379008,-0.020349111,-0.0077704,0.0056422977,-0.012356063,-0.015088689,0.012764397,-0.007690854,-0.009827654
0,3290,2025-02-21,AXTA,real,-0.003259101,0.011360685,-0.0059347353,0.002701974,-0.005140009,-0.025547331,-0.02336489,0.079363294,-0.0055401805,0.0065919813,-0.022054834,0.009093403,0.0026588687,-0.017410377,0.0118185645,-0.0075047263,0.0016129034,-0.008361478,0.005941146,-0.030342633
0,3290,2025-02-21,AXTA,halluc,-0.003259101,0.011360685,-0.0059347353,0.002701974,-0.005140009,-0.025547331,-0.02336489,0.065438725,-0.0055401805,0.0065919813,-0.022054834,0.009093403,0.0026588687,-0.017410377,0.0118185645,-0.0075047263,0.0016129034,-0.008361478,0.005941146,-0.030342633
0,3290,2025-02-21,AYI,real,-0.0061302413,-0.018710718,-0.0038700092,0.0030485038,0.018516812,-0.0068359934,-0.04913788,0.002526131,0.021897318,0.014123358,-0.015358271,-0.011183366,0.011739263,-0.0004632275,0.0048071085,0.011583434,0.001518188,-0.009297005,-0.01648847,-0.037913967
0,3290,2025-02-21,AYI,halluc,-0.0061302413,-0.018710718,-0.0038700092,0.0030485038,0.018516812,-0.0068359934,-0.04913788,0.002526131,0.021897318,0.014123358,-0.015358271,-0.011183366,0.011739263,-0.0004632275,0.0048071085,0.011583434,0.001518188,-0.009297005,-0.01648847,-0.037913967
0,3290,2025-02-21,AZPN,real,-0.0023487054,0.03216257,0.0018957353,-0.00079577114,0.0026879194,-0.0035981482,0.0024632888,-0.00087093166,0.0048373174,0.0011303694,0.034240413,-0.034428723,-0.00026368815,-0.0012440393,-0.0009812433,-0.00022657751,0.0004908531,-0.0012086877,-0.002232355,-0.0003788597
0,3290,2025-02-21,AZPN,halluc,-0.0023487054,0.03216257,0.0018957353,-0.00079577114,0.0026879194,-0.0035981482,0.0024632888,-0.00087093166,0.0048373174,0.0011303694,0.034240413,-0.034428723,-0.00026368815,-0.0012440393,-0.0009812433,-0.00022657751,0.0004908531,-0.0012086877,-0.002232355,-0.0003788597
0,3290,2025-02-21,BC,real,-0.0027816428,0.03316336,-0.028045269,-0.005704689,0.012681462,-0.023447733,-0.019615812,0.015008535,-0.008377012,-0.0033102648,-0.009844836,-0.0021331715,0.0041099074,-0.0249167,0.011920569,0.009191241,-0.012119501,-0.0015446404,-0.010411096,-0.020196332
0,3290,2025-02-21,BC,halluc,-0.0027816428,0.03316336,-0.028045269,-0.005704689,0.012681462,-0.023447733,-0.019615812,0.015008535,-0.008377012,-0.0033102648,-0.009844836,-0.0021331715,0.0041099074,-0.0249167,0.011920569,0.009191241,-0.012119501,-0.0015446404,-0.010411096,-0.020196332
0,3290,2025-02-21,BERY,real,-0.002924834,0.013094906,-0.0073993807,-0.005988479,0.0013176198,-0.0063110213,-0.016178459,0.053460628,0.012405008,-0.019522475,-0.0014295927,0.0015724398,-0.0014293883,0.00014303089,0.0069835675,-0.0024173493,0.013574868,0.003784963,0.017476173,-0.014542185
0,3290,2025-02-21,BERY,halluc,-0.002924834,0.013094906,-0.0073993807,-0.005988479,0.0013176198,-0.0063110213,-0.016178459,0.04797908,0.012405008,-0.019522475,-0.0014295927,0.0015724398,-0.0014293883,0.00014303089,0.0069835675,-0.0024173493,0.013574868,0.003784963,0.017476173,-0.014542185
0,3290,2025-02-21,BILL,real,0.016756568,-0.0106013715,0.044016376,-0.018507494,0.008672539,0.00673962,-0.009969965,0.003542412,0.009110738,-0.0070328116,-0.43875843,0.04469666,-0.055051066,-0.0066900775,-0.003279766,-0.017564658,0.003504388,-0.035263866,-0.024809098,-0.06958692
0,3290,2025-02-21,BILL,halluc,0.012429271,-0.023522867,0.0008232128,-0.010146759,0.006683979,-0.012088476,-0.025807984,0.016933113,0.0136806,-0.001286421,-0.32194364,0.013250828,-0.016031845,0.0025072396,0.0069045946,-0.0069563463,0.032822005,-0.0013634283,-0.016808648,-0.019023143
0,3290,2025-02-21,BJ,real,0.00010304502,0.02543372,-0.008980434,0.00253075,0.010859834,-0.0094454065,0.0057381745,0.030449167,0.020241654,0.007983316,-0.011520097,0.017748294,0.006283136,-0.0028084642,0.0026214789,-0.00939415,-0.007103984,0.0028476526,-0.018173624,-0.020577058
0,3290,2025-02-21,BJ,halluc,0.00010304502,0.02543372,-0.008980434,0.00253075,0.010859834,-0.0094454065,0.0057381745,0.030449167,0.020241654,0.007983316,-0.011520097,0.017748294,0.006283136,-0.0028084642,0.0026214789,-0.00939415,-0.007103984,0.0028476526,-0.018173624,-0.020577058
0,3290,2025-02-21,BKH,real,0.0043527535,0.03717393,-0.017902859,-0.00993329,0.015710706,-0.0049257,0.0049257,0.002538287,0.015095891,-0.0028340437,-0.0073726876,0.003525564,0.0061816247,0.0009988347,0.0034880857,-0.011003779,0.0026417223,-0.00067670457,-0.0045797722,0.014012215
0,3290,2025-02-21,BKH,halluc,0.0043527535,0.03717393,-0.017902859,-0.00993329,0.015710706,-0.0049257,0.0049257,0.002538287,0.015095891,-0.0028340437,-0.0073726876,0.003525564,0.0061816247,0.0009988347,0.0034880857,-0.011003779,0.0026417223,-0.00067670457,-0.0045797722,0.014012215
0,3290,2025-02-21,BLD,real,-0.0046044625,-0.0018987972,-0.03275578,-0.0004690974,0.032487065,-0.027572472,-0.041377816,0.013023496,0.014188865,0.004341477,-0.038236905,0.012747552,-0.0055779694,-0.021695891,0.016117202,-0.0027857302,-0.015072713,-0.0031481357,0.0033659576,-0.056382697
0,3290,2025-02-21,BLD,halluc,-0.0046044625,-0.0018987972,-0.03275578,-0.0004690974,0.032487065,-0.027572472,-0.041377816,0.013023496,0.014188865,0.004341477,-0.038236905,0.012747552,-0.0055779694,-0.021695891,0.016117202,-0.0027857302,-0.015072713,-0.0031481357,0.0033659576,-0.056382697
0,3290,2025-02-21,BLKB,real,0.00013113907,0.023713455,-0.008358564,-0.008689504,0.00091139926,0.0040262407,-0.00872231,0.029502943,0.0007614214,-0.0015234225,-0.008292451,0.021544363,-0.002008033,-0.0065540946,0.021393195,-0.011327687,-0.11840917,-0.034990665,-0.03414314,0.03004837
0,3290,2025-02-21,BLKB,halluc,0.00013113907,0.023713455,-0.008358564,-0.008689504,0.00091139926,0.0040262407,-0.00872231,0.029502943,0.0007614214,-0.0015234225,-0.008292451,0.021544363,-0.002008033,-0.0065540946,0.021393195,-0.011327687,-0.099323206,-0.034990665,-0.03414314,0.03004837
0,3290,2025-02-21,BMRN,real,-0.007424178,0.0011333281,0.023191763,0.0033146585,0.0065965373,-0.008173576,-0.014626652,0.0068630064,0.020700436,0.0024119832,-0.0063927867,-0.0067488286,0.0007870917,0.035704277,-0.022107134,0.006652767,0.00015419023,0.011497023,0.046457663,-0.007008351
0,3290,2025-02-21,BMRN,halluc,-0.007424178,0.0011333281,0.023191763,0.0033146585,0.0065965373,-0.008173576,-0.014626652,0.0068630064,0.020700436,0.0024119832,-0.0063927867,-0.0067488286,0.0007870917,0.035704277,-0.022107134,0.006652767,0.00015419023,0.011497023,0.046457663,-0.007008351
0,3290,2025-02-21,BRBR,real,-0.010731683,0.0408641,-0.012967383,0.0019175461,0.013824814,-0.02603184,0.011568253,-0.043487955,0.021000575,0.009884331,-0.009231035,-0.014207028,0.008968671,0.01031947,0.007767029,-0.011281972,0.009345862,-0.0002584313,-0.042503428,-0.016176526
0,3290,2025-02-21,BRBR,halluc,-0.010548066,0.043071922,-0.014227929,-0.0017572844,0.014486778,-0.024973221,0.0071878294,-0.04326212,0.021516271,0.010764877,-0.012797613,-0.015393462,0.009545013,0.009840862,0.0072523803,-0.011070063,0.0098533705,-0.00020090211,-0.04262085,-0.014299655
0,3290,2025-02-21,BRX,real,0.0079651475,0.01834227,-0.016455121,-0.020187318,0.01792231,-0.015232587,-0.008864964,-0.0073829754,0.01317338,0.0072867055,0.019300506,-0.01891846,0.038588792,0.013868836,0.01902768,-0.016132273,-0.0043462585,-0.0069204434,0.0036483076,-0.0073099746
0,3290,2025-02-21,BRX,halluc,0.0079651475,0.01834227,-0.016455121,-0.020187318,0.01792231,-0.015232587,-0.008864964,-0.0073829754,0.01317338,0.0072867055,0.019300506,-0.01891846,0.038588792,0.013868836,0.01902768,-0.016132273,-0.0043462585,-0.0069204434,0.0036483076,-0.0073099746
0,3290,2025-02-21,BURL,real,-0.00010276958,-0.021538977,0.02136767,-0.006531478,0.012884392,-0.033865158,-0.03684127,-0.00586383,-0.012948278,0.0032713795,-0.035548724,-0.021496173,0.0021587685,-0.019318918,-0.0072613806,-0.013213016,0.005898523,-0.01821395,-0.0004544612,-0.025954826
0,3290,2025-02-21,BURL,halluc,-0.00041453168,-0.02133945,0.02099935,-0.00724639,0.012405782,-0.033003353,-0.036950283,-0.005298497,-0.009887784,0.003487965,-0.03599656,-0.021225575,0.0020144582,-0.021654159,-0.005868169,-0.012006623,0.005820294,-0.018154234,-0.0036632586,-0.028584417
0,3290,2025-02-21,BYD,real,-0.00026511127,0.008448895,0.013838341,-0.005590601,0.014368249,-0.015020352,0.0022154176,-0.0019545252,-0.002350484,0.026829932,-0.017331457,0.0059393332,0.00038612523,-0.009438301,0.014060211,0.0058748573,0.010891698,0.0016361466,-0.0012583365,-0.03276464
0,3290,2025-02-21,BYD,halluc,-0.00026511127,0.008448895,0.013838341,-0.005590601,0.014368249,-0.015020352,0.0022154176,-0.0019545252,-0.002350484,0.026829932,-0.017331457,0.0059393332,0.00038612523,-0.009438301,0.014060211,0.0058748573,0.010891698,0.0016361466,-0.0012583365,-0.03276464
0,3290,2025-02-21,CACI,real,-0.03676476,0.03479432,-0.07066452,-0.016431117,0.0025116857,-0.0010867603,-0.003968928,0.004227788,-0.016282585,-0.012894522,0.0024752812,0.015614604,-0.046004202,-0.025449915,-0.036468636,-0.013205967,0.0018593669,0.015710115,-0.008248491,-0.043914456
0,3290,2025-02-21,CACI,halluc,-0.03676476,0.03479432,-0.07066452,-0.016431117,0.0025116857,-0.0010867603,-0.003968928,0.004227788,-0.016282585,-0.012894522,0.0024752812,0.015614604,-0.046004202,-0.025449915,-0.036468636,-0.013205967,0.0018593669,0.015710115,-0.008248491,-0.043914456
0,3290,2025-02-21,CADE,real,0.027090995,0.008493822,-0.0093471855,0.00028453546,0.0031245584,-0.0017030943,-0.025026476,0.01875686,0.009955992,0.007613177,-0.008462674,-0.0056818337,0.01386357,-0.02474881,0.008888948,-0.015245512,-0.0008699435,-0.013140793,-0.0094507495,-0.019778889
0,3290,2025-02-21,CADE,halluc,0.027090995,0.008493822,-0.0093471855,0.00028453546,0.0031245584,-0.0017030943,-0.025026476,0.01875686,0.009955992,0.007613177,-0.008462674,-0.0056818337,0.01386357,-0.02474881,0.008888948,-0.015245512,-0.0008699435,-0.013140793,-0.0094507495,-0.019778889
