ticker,num_pairs,num_points,corr_real_hall,mae,rmse,kl_divergence,js_divergence,tail_abs_p99_real,tail_abs_p99_hall,tail_ratio_p99
TTC,100,2000,0.9951986319136181,0.000589416613868,0.0019496947760064766,0.0700393197939123,0.0032662554257285163,0.067580886,0.06320300679999999,0.9352201567762811
UNVR,36,720,0.9952307926831091,0.0005859686938291666,0.0020175050360386492,0.06479885673005473,0.005566719583783049,0.0646517553699997,0.06092029755999994,0.9422837355514206
AZPN,72,1440,0.9958234914094294,0.0005824098451076389,0.0019211481244098317,0.08972888386426046,0.004912157036090298,0.069463484,0.06766885014999983,0.9741643559082039
TMHC,100,2000,0.9974723559856875,0.0005802259078015,0.0016294224348136139,0.004374262540426424,0.0011854507010776068,0.06748545804999999,0.06718983650999999,0.9956194779061739
PCTY,100,2000,0.9966179766709415,0.0005785324092186998,0.002072727997588112,0.07146019924961003,0.0028919634849257766,0.07269731259999998,0.06925250639999998,0.9526143941667522
CYTK,47,940,0.9984421687566699,0.0005776833510425532,0.001699195051309866,0.02988462461923543,0.004133485690869201,0.09687635,0.09410231200000004,0.971365168072497
UTHR,100,2000,0.9929736062893445,0.00057683264896,0.002603335845494841,0.07332713647713855,0.003742159757129007,0.06333670670000001,0.061551330799999984,0.9718113556415774
WFRD,63,1260,0.9976405560084446,0.0005765479239149449,0.0020663488961942386,0.058950480926985044,0.003456830370773289,0.08992289680000017,0.08951523790000009,0.9954665728695689
VVV,100,2000,0.9958863784253618,0.0005761448334548388,0.001793915886293827,0.08150296539321661,0.003619621659852678,0.06452033,0.06271625559999999,0.9720386675021655
HQY,100,2000,0.9956742707456789,0.0005725349229700847,0.002323063881145589,0.048072956245593185,0.003417306209646926,0.08583811,0.07960379771999998,0.927371277396485
R,100,2000,0.9943424775579716,0.000571531768279,0.0024391222820030847,0.13418261604176202,0.006800971791949267,0.07177072,0.06824797603999999,0.9509166975056123
WLK,80,1600,0.995525953272761,0.000571145718696875,0.00219264731495703,0.0461838098006533,0.002539549153751733,0.07311381406,0.07155794085,0.9787198461740323
AYI,100,2000,0.9948795801942202,0.0005697325958005767,0.0020933336427026426,0.1042386599824961,0.004936887690314133,0.06205493496999999,0.06111373224999999,0.9848327498779104
BMRN,41,820,0.9907229189431359,0.0005679621093414634,0.003138809311907797,0.1567225257127054,0.0067608615130140305,0.06054851271999975,0.059723009319999805,0.9863662481055909
FSLR,22,440,0.9982867553764371,0.0005610908090454545,0.0018389331660901868,0.06893917595892143,0.009686872987828546,0.0907040561,0.09023140730000002,0.9947891106492648
NUS,21,420,0.9977981381684692,0.0005607156132075461,0.0015433823033971046,0.09991954596481217,0.006960883361576713,0.07885922355000001,0.07301343675000001,0.9258706016006671
MUSA,100,2000,0.9936878992013972,0.0005604088678,0.0022084346812763916,0.081112210415293,0.004280655834737106,0.053920712040000006,0.04926909677999997,0.9137323102011463
FFIN,100,2000,0.9965342085977765,0.0005554931900453115,0.0016375514106417288,0.032023270338817605,0.0028582281534899868,0.06343844054999999,0.061668487019999996,0.9720996683610944
REXR,100,2000,0.9966207172881315,0.0005551430021108629,0.0014625140964364101,0.058318583307625516,0.0033244312905537114,0.05201670009999999,0.0527770641,1.014617690059889
RYN,100,2000,0.9951001074538881,0.0005532280143825,0.0016964447274463725,0.07344458184822017,0.003537955139682162,0.04736401505,0.04713233223,0.9951084632551648
LSTR,100,2000,0.9953062111736195,0.0005522434584582541,0.001615235228730108,0.06809812959504956,0.0041402156926576075,0.04682280177999993,0.04735243724999995,1.0113114860680177
LEA,100,2000,0.9968349375142314,0.0005504840323705,0.0017102681373014118,0.03284226740206629,0.00292840589140021,0.06688940255999999,0.06688940255999999,1.0
KRG,100,2000,0.9968439187439723,0.0005498955687296366,0.0013599264052949218,0.027103479311994555,0.0032392012860299677,0.05057663505,0.05057663505,1.0
CFR,100,2000,0.9956264715852745,0.0005461813062284999,0.0018645228494795917,0.051821047682334864,0.002373623290287701,0.06904901006,0.06610797839999999,0.9574066064459953
ORA,90,1800,0.9968918500299905,0.0005459095030273376,0.0014385892036670467,0.017313463680392837,0.0026142005355816907,0.058655046,0.058655046,1.0
MTN,63,1260,0.9961334027998713,0.0005443101246392858,0.0019302104837041905,0.17756100636727518,0.009323104073002252,0.08317565,0.0803766364,0.9663481607898465
ARMK,74,1480,0.9909812109357189,0.0005437355903798441,0.0022974346663535007,0.14897967941992488,0.006797347982169182,0.04779216404,0.047792159300000005,0.9999999008205614
NSA,100,2000,0.9971006757423103,0.000543451891186,0.0013987397588623096,0.03719813609689429,0.003952195503915535,0.05782920334999995,0.057773285,0.999033043051596
MSM,100,2000,0.9945350130915351,0.0005424957791566,0.0017104861599944454,0.13819766600170558,0.005791570965169999,0.0533681113,0.0531436587,0.9957942562602923
SNX,100,2000,0.9936422424020719,0.0005410405132877501,0.0021522363509459694,0.094371482077898,0.005466099347111654,0.056846596,0.05573380978999999,0.9804247520819012
TRU,10,200,0.9980338318145563,0.0005406745955,0.001664298594848036,0.21226482598537685,0.012966127320831203,0.05140657669999944,0.05131916706999952,0.9982996411040939
ATR,100,2000,0.9930726257721668,0.0005390173966926692,0.001714223134805072,0.11655481634363277,0.0054275690789079775,0.04470682489999999,0.042813088819999984,0.9576410070669097
CAVA,26,520,0.9958983274023369,0.000535413662851923,0.003073359355744063,0.10824098400587938,0.005547606036454364,0.11535855324000001,0.1118648311999998,0.969714234949431
SON,100,2000,0.9941404946461604,0.0005352148515334001,0.0017670912573848128,0.04031522130412647,0.002714660928543622,0.05010349827,0.04893346683,0.9766477096330703
HUBB,40,800,0.9972218138525115,0.00053302258599625,0.0013085817548521346,0.07166668908707799,0.008645718395711197,0.04890026,0.04890915679999999,1.0001819376829488
LSI,35,700,0.9966390415373441,0.0005329550653142856,0.0014474125159822555,0.03615660915727344,0.003948238666344527,0.04384657047999996,0.04384451451999996,0.9999531101297664
OLLI,100,2000,0.9981430801352462,0.0005296371161335,0.0016291723364845606,0.03041835484569551,0.0024539809934710386,0.08927278529999999,0.08353394,0.9357156239640706
AMG,100,2000,0.9947655544106001,0.0005285377202074999,0.0019406656078615266,0.07708296529286701,0.0031994894554234973,0.05382727629999996,0.05530162029999999,1.0273902768511443
ACI,28,560,0.9939044395001785,0.0005283689983821429,0.0018834169304857238,0.10737175013915212,0.007047953446035038,0.051935641229999996,0.05215074539999998,1.0041417447615095
VLY,100,2000,0.9968643471387673,0.0005243158929997868,0.0019371832106563696,0.027284050351874825,0.001662484040772481,0.07935827,0.07435677669999999,0.9369757770677207
CATY,37,740,0.9979198983981864,0.0005233865525135135,0.0013156205503391909,0.03596650478033223,0.004271098517910933,0.067491874,0.067491874,1.0
