amp,amp_dtype,avg_epoch_s,composite_econ_metric,composite_sep_metric,critic_dropout,critic_ensemble_seed_stride,critic_ensemble_size,critic_hidden_dim,critic_num_layers,critic_positive_activation,distance_forward_interval,distance_forward_max_graphs,early_stop_best_metric,early_stop_enabled,early_stop_epoch,early_stop_eval_every,early_stop_metric_name,early_stop_min_epochs,early_stop_patience,early_stop_rank_mode,early_stop_triggered,econ_ann_return_uplift,econ_avg_cost_bps_applied,econ_bh_ann_return,econ_bh_ann_vol,econ_bh_calmar,econ_bh_cvar_95_daily,econ_bh_hit_rate_daily,econ_bh_max_drawdown,econ_bh_max_drawdown_duration_days,econ_bh_sharpe,econ_bh_sortino,econ_bh_total_return,econ_calmar_uplift,econ_cvar_95_daily_delta,econ_eval_topk,econ_hit_rate_delta,econ_max_drawdown_delta,econ_max_drawdown_duration_delta,econ_num_days,econ_pre_rank_metric,econ_pre_rank_value,econ_regime_confidence_mean,econ_regime_confidence_temp,econ_regime_exposure_mean,econ_regime_gate_enabled,econ_regime_high_count,econ_regime_high_quantile,econ_regime_low_count,econ_regime_low_quantile,econ_regime_mid_count,econ_regime_min_confidence,econ_regime_neutral_exposure,econ_regime_threshold_quantile,econ_regime_threshold_window,econ_regime_thresholding_enabled,econ_regime_vol_window,econ_sharpe_uplift,econ_signal_quantile,econ_signal_window,econ_slippage_bps,econ_slippage_vol_lookback,econ_slippage_vol_scale,econ_sortino_uplift,econ_strategy_ann_return,econ_strategy_ann_vol,econ_strategy_calmar,econ_strategy_cvar_95_daily,econ_strategy_hit_rate_daily,econ_strategy_max_drawdown,econ_strategy_max_drawdown_duration_days,econ_strategy_sharpe,econ_strategy_sortino,econ_strategy_total_return,econ_ticker_effective,econ_ticker_requested,econ_ticker_rows,econ_ticker_source,econ_turnover_cost_bps,econ_turnover_mean_daily,econ_weight,epochs_run,epochs_target,eval_acc,eval_acc_agg,eval_acc_agg_max,eval_acc_agg_mean,eval_acc_agg_median,eval_acc_agg_min,eval_acc_agg_std,eval_auprc,eval_auroc,eval_brier,eval_ece,eval_g_neg,eval_g_pos,eval_neg_aggregate_count,eval_neg_aggregate_include_base,eval_neg_aggregate_mode,eval_neg_eval_topk,eval_neg_mode,eval_neg_mode_effective,eval_neg_modes_aggregated,eval_neg_modes_configured,eval_neg_modes_enabled,eval_neg_modes_reported,eval_neg_modes_skipped,eval_neg_topk_enabled,eval_objective,eval_sc_acc,eval_sc_gap,eval_sc_loss,eval_sc_neg,eval_sc_pos,eval_sc_view_mode,eval_sc_view_noise_std,eval_sep,eval_sep_agg,eval_sep_agg_max,eval_sep_agg_mean,eval_sep_agg_median,eval_sep_agg_min,eval_sep_agg_std,ff_block_size,ff_blockwise,fused_optimizer,goodness_target,goodness_temp,graphs_per_s,hall_attack_edge_drop_prob,hall_attack_hub_fraction,hall_attack_hub_weight_scale,hall_attack_noise_mult,hall_attack_sign_flip_prob,hall_attack_timeflip_prob,hall_lr,hall_node_fraction,hall_steps,layerwise_hall_corr,layerwise_hall_mean,layerwise_hall_std,layerwise_neg_mode,layerwise_noise_std,mode,neg_mix_end,neg_mode,neg_mode_effective,objective_track,primary_eval_metric,primary_eval_metric_name,primary_eval_metric_robust,primary_eval_metric_robust_name,rank_base_metric,rank_base_value,rank_gate_failed,rank_gate_reasons,rank_metric,rank_mode,rank_value,residual_edge_detach_features,residual_edge_hidden_dim,residual_edge_max_delta,residual_edge_weight_enabled,score,self_contrastive_ff_neg_mode,self_contrastive_ff_noise_std,self_contrastive_ff_target,self_contrastive_ff_weight,self_contrastive_max_graphs,sep_weight,sequence_critic_dropout,sequence_critic_enabled,sequence_critic_force_chrono,sequence_critic_hidden_dim,sequence_critic_num_layers,sequence_critic_positive_activation,sequence_critic_weight,speed_weight,successive_halving_enabled,successive_halving_pruned,successive_halving_pruned_stage,successive_halving_rank_metric,successive_halving_rank_value,successive_halving_stage,successive_halving_stage_epochs,successive_halving_stage_frac,successive_halving_target_epochs
True,float16,1.7457141851667377,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,7,1,,7,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,7,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.18683348099390665,0.999942829211553,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8131093482176464,0.5459566662708918,0.18683348099390665,0.999942829211553,noise,0.05,0.8131093482176464,0.8131093482176464,0.8131093482176464,0.8131093482176464,0.8131093482176464,0.8131093482176464,0.0,2,True,True,2.0,0.052428800000000025,1618.4203080099542,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.25,3,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.75,self_contrastive,self_contrastive,encoder,0.8131093482176464,eval_sc_gap,0.8131093482176464,eval_sc_gap,primary_eval_metric_robust,0.8131093482176464,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.1868906518,True,32,0.25,False,0.27199182693321555,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,2,primary_eval_metric_robust,0.8131093482176464,2,7,0.65,10
True,float16,1.2543396994997238,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7605966230233511,0.9999893407026926,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.23939271767934156,3.251788020133972,0.7605966230233511,0.9999893407026926,noise,0.05,0.23939271767934156,0.23939271767934156,0.23939271767934156,0.23939271767934156,0.23939271767934156,0.23939271767934156,0.0,2,True,True,2.0,0.052428800000000025,2251.5761996176197,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.35,3,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.75,mix,mix,encoder,0.23939271767934156,eval_sc_gap,0.23939271767934156,eval_sc_gap,primary_eval_metric_robust,0.23939271767934156,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7606072823,True,32,0.25,False,0.11820798199081853,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.23939271767934156,1,3,0.3,10
True,float16,1.8043923732222236,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,10,1,,10,2,objective,0,,,,,,,,,,,,,,,0,,,,,primary_eval_metric_robust,0.8641408421099186,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.13579097017645836,0.999931812286377,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8641408421099186,0.42594610651334125,0.13579097017645836,0.999931812286377,noise,0.05,0.8641408421099186,0.8641408421099186,0.8641408421099186,0.8641408421099186,0.8641408421099186,0.8641408421099186,0.0,2,True,True,2.0,0.052428800000000025,1573.4158831833838,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.35,3,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.75,self_contrastive,self_contrastive,encoder,0.8641408421099186,eval_sc_gap,0.8641408421099186,eval_sc_gap,primary_eval_metric_robust,0.8641408421099186,1,econ_not_evaluated,primary_eval_metric_robust,finance_first,-999999.1358591579,True,32,0.25,False,0.2870950771655399,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,0,,,,3,10,1.0,10
True,float16,1.6486380644998917,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.8080631792545319,0.9999924898147583,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.19192931056022644,3.5359735091527305,0.8080631792545319,0.9999924898147583,noise,0.05,0.19192931056022644,0.19192931056022644,0.19192931056022644,0.19192931056022644,0.19192931056022644,0.19192931056022644,0.0,2,True,True,2.0,0.052428800000000025,1725.433058563097,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.25,3,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.75,mix,mix,encoder,0.19192931056022644,eval_sc_gap,0.19192931056022644,eval_sc_gap,primary_eval_metric_robust,0.19192931056022644,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.8080706894,True,32,0.25,False,0.032654986204942636,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.19192931056022644,1,3,0.3,10
True,float16,1.8309928451111672,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,10,1,,10,2,objective,0,,,,,,,,,,,,,,,0,,,,,primary_eval_metric_robust,0.8655673749744892,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.1343608908355236,0.9999282658100128,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8655673749744892,0.4188290188709895,0.1343608908355236,0.9999282658100128,noise,0.05,0.8655673749744892,0.8655673749744892,0.8655673749744892,0.8655673749744892,0.8655673749744892,0.8655673749744892,0.0,2,True,True,2.0,0.052428800000000025,1552.083852562061,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.25,3,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.75,self_contrastive,self_contrastive,encoder,0.8655673749744892,eval_sc_gap,0.8655673749744892,eval_sc_gap,primary_eval_metric_robust,0.8655673749744892,1,econ_not_evaluated,primary_eval_metric_robust,finance_first,-999999.134432625,True,32,0.25,False,0.28499015551617085,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,0,,,,3,10,1.0,10
True,float16,1.2325758649999443,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7624277770519257,0.9999907414118449,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.2375629643599192,3.272487998008728,0.7624277770519257,0.9999907414118449,noise,0.05,0.2375629643599192,0.2375629643599192,0.2375629643599192,0.2375629643599192,0.2375629643599192,0.2375629643599192,0.0,2,True,True,2.0,0.052428800000000025,2291.1971727588734,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.35,3,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.75,mix,mix,encoder,0.2375629643599192,eval_sc_gap,0.2375629643599192,eval_sc_gap,primary_eval_metric_robust,0.2375629643599192,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7624370357,True,32,0.25,False,0.12245119935177037,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.2375629643599192,1,3,0.3,10
True,float16,1.8254880844999661,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.2854631468653679,0.9999595681826273,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.7144964213172594,0.8862961232662201,0.2854631468653679,0.9999595681826273,noise,0.05,0.7144964213172594,0.7144964213172594,0.7144964213172594,0.7144964213172594,0.7144964213172594,0.7144964213172594,0.0,2,True,True,2.0,0.052428800000000025,1551.186924011892,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.35,3,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.75,self_contrastive,self_contrastive,encoder,0.7144964213172594,eval_sc_gap,0.7144964213172594,eval_sc_gap,primary_eval_metric_robust,0.7144964213172594,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.2855035787,True,32,0.25,False,0.22339417821121751,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.7144964213172594,1,3,0.3,10
True,float16,1.246548758500012,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7787672579288483,0.9999924898147583,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.22122523188591003,3.3642106453577676,0.7787672579288483,0.9999924898147583,noise,0.05,0.22122523188591003,0.22122523188591003,0.22122523188591003,0.22122523188591003,0.22122523188591003,0.22122523188591003,0.0,2,True,True,2.3,0.052428800000000025,2265.4609736526127,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.25,2,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.6,mix,mix,encoder,0.22122523188591003,eval_sc_gap,0.22122523188591003,eval_sc_gap,primary_eval_metric_robust,0.22122523188591003,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7787747681,True,32,0.25,False,0.11256211104353062,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.22122523188591003,1,3,0.3,10
True,float16,1.8089041502222851,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,10,1,,10,2,objective,0,-0.17976053554156002,0.3997781860929713,0.1425527115714671,0.4701569836489937,0.2917807107031862,-0.06818260951831497,0.5361702127659574,-0.48856112259072115,307.0,0.3032023696959334,0.4257787458491052,0.45182973302614804,-0.37527147106805764,0.031822871049874336,1,-0.2907801418439716,0.04290912699878713,-18.0,705.0,primary_eval_metric_robust,0.8678363524377346,0.4999839518593641,1.0,0.32409591607911564,1.0,212.0,0.7,212.0,0.3,281.0,0.1,0.0,0.55,126.0,1.0,21.0,-0.45941899849361023,0.55,126.0,0.5,21.0,0.2,-0.6446453256177546,-0.037207823970092924,0.238180943069015,-0.08349076036487148,-0.03635973846844063,0.2453900709219858,-0.445651995591934,289.0,-0.15621662879767687,-0.2188665797686494,-0.10064665369315984,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,1.0,0.19617969417350378,0.62,10,10,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.13209188356995583,0.9999282360076904,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8678363524377346,0.4143307755390803,0.13209188356995583,0.9999282360076904,noise,0.05,0.8678363524377346,0.8678363524377346,0.8678363524377346,0.8678363524377346,0.8678363524377346,0.8678363524377346,0.0,2,True,True,2.3,0.052428800000000025,1570.2962261045955,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.25,2,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.6,self_contrastive,self_contrastive,encoder,0.8678363524377346,eval_sc_gap,0.8678363524377346,eval_sc_gap,econ_sharpe_uplift,-0.45941899849361023,0,,econ_sharpe_uplift,finance_first,-0.45941899849361023,True,32,0.25,False,0.9082056887447428,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,0,,,,3,10,1.0,10
True,float16,1.243782170500026,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7864295542240143,0.9999925891558329,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.2135630349318186,3.4108691215515137,0.7864295542240143,0.9999925891558329,noise,0.05,0.2135630349318186,0.2135630349318186,0.2135630349318186,0.2135630349318186,0.2135630349318186,0.2135630349318186,0.0,2,True,True,2.3,0.052428800000000025,2270.5170697781878,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.35,2,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.6,mix,mix,encoder,0.2135630349318186,eval_sc_gap,0.2135630349318186,eval_sc_gap,primary_eval_metric_robust,0.2135630349318186,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7864369651,True,32,0.25,False,0.11008025270894617,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.2135630349318186,1,3,0.3,10
True,float16,1.810382985999998,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,7,1,,7,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,7,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.18660381684700647,0.999941349029541,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8133375321825346,0.5453553199768066,0.18660381684700647,0.999941349029541,noise,0.05,0.8133375321825346,0.8133375321825346,0.8133375321825346,0.8133375321825346,0.8133375321825346,0.8133375321825346,0.0,2,True,True,2.3,0.052428800000000025,1570.9061553647477,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.35,2,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.6,self_contrastive,self_contrastive,encoder,0.8133375321825346,eval_sc_gap,0.8133375321825346,eval_sc_gap,primary_eval_metric_robust,0.8133375321825346,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.1866624678,True,32,0.25,False,0.26610312662002683,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,2,primary_eval_metric_robust,0.8133375321825346,2,7,0.65,10
True,float16,1.5528170180000416,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7591595749060313,0.9999909202257792,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.24083134531974792,3.2478853464126587,0.7591595749060313,0.9999909202257792,noise,0.05,0.24083134531974792,0.24083134531974792,0.24083134531974792,0.24083134531974792,0.24083134531974792,0.24083134531974792,0.0,2,True,True,2.3,0.052428800000000025,1897.2349131813007,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.25,2,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.6,mix,mix,encoder,0.24083134531974792,eval_sc_gap,0.24083134531974792,eval_sc_gap,primary_eval_metric_robust,0.24083134531974792,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7591686547,True,32,0.25,False,0.07418537558105452,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.24083134531974792,1,3,0.3,10
True,float16,1.8388813110000986,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,7,1,,7,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,7,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.18589009096225104,0.9999391138553619,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.8140490228931109,0.5478049715360006,0.18589009096225104,0.9999391138553619,noise,0.05,0.8140490228931109,0.8140490228931109,0.8140490228931109,0.8140490228931109,0.8140490228931109,0.8140490228931109,0.0,2,True,True,2.3,0.052428800000000025,1552.3218014919028,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.25,2,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.6,self_contrastive,self_contrastive,encoder,0.8140490228931109,eval_sc_gap,0.8140490228931109,eval_sc_gap,primary_eval_metric_robust,0.8140490228931109,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.1859509771,True,32,0.25,False,0.2640531017585956,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,2,primary_eval_metric_robust,0.8140490228931109,2,7,0.65,10
True,float16,1.414187076999724,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.7837916711966196,0.9999920328458151,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.21620036164919543,3.3941407203674316,0.7837916711966196,0.9999920328458151,noise,0.05,0.21620036164919543,0.21620036164919543,0.21620036164919543,0.21620036164919543,0.21620036164919543,0.21620036164919543,0.0,2,True,True,2.3,0.052428800000000025,2024.9350685477827,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.35,2,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.6,mix,mix,encoder,0.21620036164919543,eval_sc_gap,0.21620036164919543,eval_sc_gap,primary_eval_metric_robust,0.21620036164919543,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.7837996384,True,32,0.25,False,0.08023722437941093,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.21620036164919543,1,3,0.3,10
True,float16,1.8298517318333627,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,7,1,,7,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,7,7,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.18804600834846497,0.9999420344829559,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.811896026134491,0.557544489701589,0.18804600834846497,0.9999420344829559,noise,0.05,0.811896026134491,0.811896026134491,0.811896026134491,0.811896026134491,0.811896026134491,0.811896026134491,0.0,2,True,True,2.3,0.052428800000000025,1555.699079222707,0.2,0.2,0.5,3.0,0.2,0.5,0.035,0.35,2,0.0,0.006,0.006,shuffle,0.05,ff_e2e,0.6,self_contrastive,self_contrastive,encoder,0.811896026134491,eval_sc_gap,0.811896026134491,eval_sc_gap,primary_eval_metric_robust,0.811896026134491,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.1881039739,True,32,0.25,False,0.26360203842380286,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,2,primary_eval_metric_robust,0.811896026134491,2,7,0.65,10
True,float16,1.257431141500092,econ_sharpe_uplift,eval_sep_agg_mean,0.1,1009,1,128,2,softplus,2,64,nan,0,3,1,,3,2,objective,0,,,,,,,,,,,,,,,0,,,,,,,,,,,,0.7,,0.3,,,,0.55,126,True,21,,,,,,,,,,,,,,,,,,AAON,"SPY,MDY,AUTO",6546.0,auto_max_rows,,,0.62,3,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0,nan,nan,nan,nan,0.8195783595244089,0.9999941090742747,1,1,mean,1,self_contrastive,self_contrastive,self_contrastive,time_flip,1,,time_flip,0,self_contrastive,1.0,0.18041574954986572,3.6097589333852134,0.8195783595244089,0.9999941090742747,noise,0.05,0.18041574954986572,0.18041574954986572,0.18041574954986572,0.18041574954986572,0.18041574954986572,0.18041574954986572,0.0,2,True,True,2.3,0.052428800000000025,2246.0088804738416,0.2,0.2,0.5,3.0,0.2,0.5,0.025,0.25,3,0.0,0.006,0.006,shuffle,0.05,ff_layerwise,0.6,mix,mix,encoder,0.18041574954986572,eval_sc_gap,0.18041574954986572,eval_sc_gap,primary_eval_metric_robust,0.18041574954986572,1,"successive_halving_pruned,econ_not_evaluated",primary_eval_metric_robust,finance_first,-999999.8195842505,True,32,0.25,False,0.0935045840495351,shuffle+noise,0.05,2.697421237500001,0.1,96,0.28,0.0,False,True,128,1,softplus,0.0,0.1,1,1,1,primary_eval_metric_robust,0.18041574954986572,1,3,0.3,10
