scenario,scope,series,num_tickers,total_return,max_drawdown,volatility,var_95,cvar_95,delta_vs_real_total_return,delta_vs_real_max_drawdown,delta_vs_real_volatility,delta_vs_real_var_95,delta_vs_real_cvar_95,delta_vs_baseline_total_return,delta_vs_baseline_max_drawdown,delta_vs_baseline_volatility,delta_vs_baseline_var_95,delta_vs_baseline_cvar_95
14,all,halluc,297,-0.0436312007913201,-0.1502586857211442,0.032987452114545755,-0.0499110920328505,-0.07405969817990574,-0.0026564876816378424,-0.0021645829071031963,0.00021807848838818755,-0.001184903225022238,-0.0003562833132390447,nan,nan,nan,nan,nan
14,all,real,297,-0.04097471310968226,-0.148094102814041,0.03276937362615757,-0.04872618880782826,-0.07370341486666669,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
14,non_target,halluc,297,-0.0436312007913201,-0.1502586857211442,0.032987452114545755,-0.0499110920328505,-0.07405969817990574,-0.0026564876816378424,-0.0021645829071031963,0.00021807848838818755,-0.001184903225022238,-0.0003562833132390447,nan,nan,nan,nan,nan
14,non_target,real,297,-0.04097471310968226,-0.148094102814041,0.03276937362615757,-0.04872618880782826,-0.07370341486666669,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
140,all,halluc,297,0.11695767143002467,-0.02695038297921759,0.013760581897926241,-0.010665621743514642,-0.022887414936262618,0.0005420894106544782,-0.0003312881780304089,0.0003379570789183786,-0.0001149667848362023,-0.0008853885690908898,nan,nan,nan,nan,nan
140,all,real,297,0.11641558201937019,-0.026619094801187182,0.013422624819007863,-0.01055065495867844,-0.022002026367171728,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
140,non_target,halluc,297,0.11695767143002467,-0.02695038297921759,0.013760581897926241,-0.010665621743514642,-0.022887414936262618,0.0005420894106544782,-0.0003312881780304089,0.0003379570789183786,-0.0001149667848362023,-0.0008853885690908898,nan,nan,nan,nan,nan
140,non_target,real,297,0.11641558201937019,-0.026619094801187182,0.013422624819007863,-0.01055065495867844,-0.022002026367171728,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
141,all,halluc,304,0.21525064751684875,-0.09304386363373496,0.028366213081486204,-0.04048573387366608,-0.04374165181894741,-0.003925389281040248,-0.0034142449362964955,0.0006518149647042198,-0.0014201958947340637,-0.001727640307180943,nan,nan,nan,nan,nan
141,all,real,304,0.219176036797889,-0.08962961869743846,0.027714398116781985,-0.039065537978932016,-0.042014011511766466,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
141,non_target,halluc,304,0.21525064751684875,-0.09304386363373496,0.028366213081486204,-0.04048573387366608,-0.04374165181894741,-0.003925389281040248,-0.0034142449362964955,0.0006518149647042198,-0.0014201958947340637,-0.001727640307180943,nan,nan,nan,nan,nan
141,non_target,real,304,0.219176036797889,-0.08962961869743846,0.027714398116781985,-0.039065537978932016,-0.042014011511766466,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
142,all,baseline_cov,307,-0.009339545193956411,-0.025240376651689544,0.006911504104868037,-0.0074609733119737915,-0.01958634811778161,0.00021491017541552804,2.1148135439519322e-05,0.0,1.0847989775383642e-05,1.0847989775398387e-05,0.0,0.0,0.0,0.0,0.0
142,all,halluc,307,-0.015211356876395521,-0.028526974815954675,0.007399582106188992,-0.008503064192084684,-0.02109216048853421,-0.005656901507023582,-0.0032654500288256116,0.0004880780013209549,-0.0010312428903355092,-0.0014949643809771991,-0.00587181168243911,-0.003286598164265131,0.0004880780013209549,-0.0010420908801108929,-0.0015058123707525975
142,all,real,307,-0.00955445536937194,-0.025261524787129064,0.006911504104868037,-0.007471821301749175,-0.01959719610755701,0.0,0.0,0.0,0.0,0.0,-0.00021491017541552804,-2.1148135439519322e-05,0.0,-1.0847989775383642e-05,-1.0847989775398387e-05
142,target,baseline_cov,1,0.04424591286033541,-0.013681280203234447,0.006698525872052535,-0.009620053091000003,-0.010721844091000004,0.0003357318336600912,3.1715375324092854e-05,0.0,1.607790899999656e-05,1.607790899999656e-05,0.0,0.0,0.0,0.0,0.0
142,target,halluc,1,0.04424591286033541,-0.015192561765796975,0.006619496351584522,-0.008634329149999996,-0.012670806,0.0003357318336600912,-0.0014795661872384347,-7.902952046801286e-05,0.0010018018500000028,-0.0019328839999999993,0.0,-0.0015112815625625275,-7.902952046801286e-05,0.0009857239410000062,-0.0019489619089999959
142,target,real,1,0.04391018102667532,-0.01371299557855854,0.006698525872052535,-0.009636131,-0.010737922,0.0,0.0,0.0,0.0,0.0,-0.0003357318336600912,-3.1715375324092854e-05,0.0,-1.607790899999656e-05,-1.607790899999656e-05
142,non_target,baseline_cov,306,-0.00951007446919605,-0.025277928533765093,0.0069197925934891755,-0.007489867370555405,-0.0196153170851894,0.00021453468081644722,2.111400302950983e-05,-8.673617379884035e-19,1.0830898536088283e-05,1.083089853609609e-05,0.0,0.0,0.0,0.0,0.0
142,non_target,halluc,306,-0.015400003863093592,-0.02862005008365376,0.007408803689674279,-0.008533753577794113,-0.021119681254836608,-0.0056753947130810944,-0.003321007546859156,0.0004890110961851026,-0.0010330553087026196,-0.001493533271111111,-0.005889929393897542,-0.003342121549888666,0.0004890110961851034,-0.001043886207238708,-0.001504364169647207
142,non_target,real,306,-0.009724609150012498,-0.025299042536794603,0.006919792593489176,-0.007500698269091493,-0.019626147983725497,0.0,0.0,0.0,0.0,0.0,-0.00021453468081644722,-2.111400302950983e-05,8.673617379884035e-19,-1.0830898536088283e-05,-1.083089853609609e-05
143,all,halluc,317,-0.09101387733626698,-0.16006969451382003,0.03955219083347068,-0.06496906953345423,-0.08960614156971618,-0.006820990440531638,-0.0076180124615435885,0.0009187932771986401,-0.002122363991309134,-0.0021678578996846415,nan,nan,nan,nan,nan
143,all,real,317,-0.08419288689573534,-0.15245168205227644,0.03863339755627204,-0.0628467055421451,-0.08743828367003154,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
143,non_target,halluc,317,-0.09101387733626698,-0.16006969451382003,0.03955219083347068,-0.06496906953345423,-0.08960614156971618,-0.006820990440531638,-0.0076180124615435885,0.0009187932771986401,-0.002122363991309134,-0.0021678578996846415,nan,nan,nan,nan,nan
143,non_target,real,317,-0.08419288689573534,-0.15245168205227644,0.03863339755627204,-0.0628467055421451,-0.08743828367003154,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
144,all,halluc,297,0.0030637967933655474,-0.04077449933709976,0.017978914560885916,-0.029631945273411613,-0.030716126597979773,-0.005604008574218611,-0.0044333309414570365,0.00041688498979071745,-0.0013666611504099119,-0.00011007578629626535,nan,nan,nan,nan,nan
144,all,real,297,0.008667805367584158,-0.03634116839564272,0.0175620295710952,-0.0282652841230017,-0.030606050811683508,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
144,non_target,halluc,297,0.0030637967933655474,-0.04077449933709976,0.017978914560885916,-0.029631945273411613,-0.030716126597979773,-0.005604008574218611,-0.0044333309414570365,0.00041688498979071745,-0.0013666611504099119,-0.00011007578629626535,nan,nan,nan,nan,nan
144,non_target,real,297,0.008667805367584158,-0.03634116839564272,0.0175620295710952,-0.0282652841230017,-0.030606050811683508,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
145,all,halluc,312,-0.07244200308555515,-0.08702990681660483,0.015659506659649634,-0.02893544072532021,-0.0352093202863782,-0.010776735819197802,-0.02053780283151818,0.0009858048120840474,-0.0023914523760496867,-0.0026908349922435473,nan,nan,nan,nan,nan
145,all,real,312,-0.06166526726635735,-0.06649210398508665,0.014673701847565586,-0.026543988349270523,-0.032518485294134654,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
145,non_target,halluc,312,-0.07244200308555515,-0.08702990681660483,0.015659506659649634,-0.02893544072532021,-0.0352093202863782,-0.010776735819197802,-0.02053780283151818,0.0009858048120840474,-0.0023914523760496867,-0.0026908349922435473,nan,nan,nan,nan,nan
145,non_target,real,312,-0.06166526726635735,-0.06649210398508665,0.014673701847565586,-0.026543988349270523,-0.032518485294134654,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
146,all,halluc,296,-0.04482368998658126,-0.0467046902340611,0.009623411378111936,-0.013729347168773626,-0.027092846298952696,-0.0019756420657647267,-0.0034424939206897376,0.0003977526290148536,-0.0005283853187702647,-0.0010269235153716229,nan,nan,nan,nan,nan
146,all,real,296,-0.042848047920816534,-0.04326219631337136,0.009225658749097082,-0.013200961850003362,-0.026065922783581073,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
146,non_target,halluc,296,-0.04482368998658126,-0.0467046902340611,0.009623411378111936,-0.013729347168773626,-0.027092846298952696,-0.0019756420657647267,-0.0034424939206897376,0.0003977526290148536,-0.0005283853187702647,-0.0010269235153716229,nan,nan,nan,nan,nan
146,non_target,real,296,-0.042848047920816534,-0.04326219631337136,0.009225658749097082,-0.013200961850003362,-0.026065922783581073,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
147,all,halluc,307,0.0003964159902651865,-0.05937411903907164,0.010227229710332799,-0.018107661681519522,-0.02182280579986972,0.004585267373978907,-0.00796726103753631,0.0006704324590034224,-0.0016892338300260323,-0.0018602067997720052,nan,nan,nan,nan,nan
147,all,real,307,-0.004188851383713721,-0.05140685800153533,0.009556797251329376,-0.01641842785149349,-0.019962599000097715,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
147,non_target,halluc,307,0.0003964159902651865,-0.05937411903907164,0.010227229710332799,-0.018107661681519522,-0.02182280579986972,0.004585267373978907,-0.00796726103753631,0.0006704324590034224,-0.0016892338300260323,-0.0018602067997720052,nan,nan,nan,nan,nan
147,non_target,real,307,-0.004188851383713721,-0.05140685800153533,0.009556797251329376,-0.01641842785149349,-0.019962599000097715,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
148,all,halluc,303,0.13338828878314346,-0.03002675396606469,0.016547206633971925,-0.01979508130122212,-0.021152221765960398,-0.0039381127009683325,-0.002345251515190827,-3.883456262148907e-05,9.880157739603629e-05,-0.0008953170853465454,nan,nan,nan,nan,nan
148,all,real,303,0.1373264014841118,-0.027681502450873863,0.016586041196593414,-0.019893882878618156,-0.020256904680613853,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
148,non_target,halluc,303,0.13338828878314346,-0.03002675396606469,0.016547206633971925,-0.01979508130122212,-0.021152221765960398,-0.0039381127009683325,-0.002345251515190827,-3.883456262148907e-05,9.880157739603629e-05,-0.0008953170853465454,nan,nan,nan,nan,nan
148,non_target,real,303,0.1373264014841118,-0.027681502450873863,0.016586041196593414,-0.019893882878618156,-0.020256904680613853,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
149,all,halluc,304,-0.03957228705542504,-0.0647641306484148,0.011189741175976733,-0.018626834772266457,-0.02092634946407893,0.0019544154787960455,-0.014967729620428138,0.0008403053807568023,-0.002575686240185022,0.0021274539880920887,nan,nan,nan,nan,nan
149,all,real,304,-0.04152670253422108,-0.04979640102798666,0.01034943579521993,-0.016051148532081436,-0.023053803452171017,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
149,non_target,halluc,304,-0.03957228705542504,-0.0647641306484148,0.011189741175976733,-0.018626834772266457,-0.02092634946407893,0.0019544154787960455,-0.014967729620428138,0.0008403053807568023,-0.002575686240185022,0.0021274539880920887,nan,nan,nan,nan,nan
149,non_target,real,304,-0.04152670253422108,-0.04979640102798666,0.01034943579521993,-0.016051148532081436,-0.023053803452171017,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
15,all,halluc,298,-0.048676493766439566,-0.061620990415082955,0.008856336665541253,-0.014985082615429217,-0.022337473747544332,0.0015939142208386547,-0.0009358813986354297,-4.735999523363885e-06,-0.001187704801852341,-0.0014122738023825514,nan,nan,nan,nan,nan
15,all,real,298,-0.05027040798727822,-0.060685109016447525,0.008861072665064617,-0.013797377813576876,-0.02092519994516178,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
15,non_target,halluc,298,-0.048676493766439566,-0.061620990415082955,0.008856336665541253,-0.014985082615429217,-0.022337473747544332,0.0015939142208386547,-0.0009358813986354297,-4.735999523363885e-06,-0.001187704801852341,-0.0014122738023825514,nan,nan,nan,nan,nan
15,non_target,real,298,-0.05027040798727822,-0.060685109016447525,0.008861072665064617,-0.013797377813576876,-0.02092519994516178,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
16,all,halluc,296,0.11889713853918593,-0.022273961743900506,0.013418238459290426,-0.009837396240311122,-0.022525772672027034,-0.0013864822485512018,-0.0005828490607339143,0.00048543486018019083,-0.001439690878487986,-0.0005959495613946895,nan,nan,nan,nan,nan
16,all,real,296,0.12028362078773713,-0.02169111268316659,0.012932803599110235,-0.008397705361823136,-0.021929823110632345,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
16,non_target,halluc,296,0.11889713853918593,-0.022273961743900506,0.013418238459290426,-0.009837396240311122,-0.022525772672027034,-0.0013864822485512018,-0.0005828490607339143,0.00048543486018019083,-0.001439690878487986,-0.0005959495613946895,nan,nan,nan,nan,nan
16,non_target,real,296,0.12028362078773713,-0.02169111268316659,0.012932803599110235,-0.008397705361823136,-0.021929823110632345,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
17,all,halluc,304,0.012022508458106707,-0.017609344548113026,0.008355849246759145,-0.012992727695927433,-0.01357022877305921,-0.003867800230902496,0.0010485517796778865,0.00033760953973983356,-0.0008791218099161221,-0.0010504485717598728,nan,nan,nan,nan,nan
17,all,real,304,0.015890308689009203,-0.018657896327790913,0.008018239707019311,-0.01211360588601131,-0.012519780201299338,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
17,non_target,halluc,304,0.012022508458106707,-0.017609344548113026,0.008355849246759145,-0.012992727695927433,-0.01357022877305921,-0.003867800230902496,0.0010485517796778865,0.00033760953973983356,-0.0008791218099161221,-0.0010504485717598728,nan,nan,nan,nan,nan
17,non_target,real,304,0.015890308689009203,-0.018657896327790913,0.008018239707019311,-0.01211360588601131,-0.012519780201299338,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
18,all,halluc,294,0.01674317841762063,-0.05144255990707036,0.01947290806570718,-0.0339271230027228,-0.04035814675224489,-0.005927129068409087,-0.005356717754142704,0.0004584120031867235,-0.0005229907135034031,-0.0018549923163265272,nan,nan,nan,nan,nan
18,all,real,294,0.022670307486029717,-0.04608584215292766,0.019014496062520456,-0.033404132289219395,-0.03850315443591836,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
18,non_target,halluc,294,0.01674317841762063,-0.05144255990707036,0.01947290806570718,-0.0339271230027228,-0.04035814675224489,-0.005927129068409087,-0.005356717754142704,0.0004584120031867235,-0.0005229907135034031,-0.0018549923163265272,nan,nan,nan,nan,nan
18,non_target,real,294,0.022670307486029717,-0.04608584215292766,0.019014496062520456,-0.033404132289219395,-0.03850315443591836,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
19,all,halluc,304,0.019092039961467577,-0.030671164779683457,0.00928890218817085,-0.016372366462406085,-0.018978122044309216,-0.011125339402627832,-0.006933791804696998,0.0007617190496105267,-0.0022141334714092225,-0.00228998541249701,nan,nan,nan,nan,nan
19,all,real,304,0.03021737936409541,-0.02373737297498646,0.008527183138560324,-0.014158232990996862,-0.016688136631812206,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
19,non_target,halluc,304,0.019092039961467577,-0.030671164779683457,0.00928890218817085,-0.016372366462406085,-0.018978122044309216,-0.011125339402627832,-0.006933791804696998,0.0007617190496105267,-0.0022141334714092225,-0.00228998541249701,nan,nan,nan,nan,nan
19,non_target,real,304,0.03021737936409541,-0.02373737297498646,0.008527183138560324,-0.014158232990996862,-0.016688136631812206,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
2,all,baseline_cov,308,0.009284072240467012,-0.06070314717489789,0.012014988964878577,-0.020498618932341724,-0.02627553727366883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,all,halluc,308,0.015271953026782858,-0.06215226864204404,0.013059131522363186,-0.02361156176233117,-0.0294889254032143,0.005987880786315847,-0.0014491214671461528,0.0010441425574846085,-0.0031129428299894457,-0.0032133881295454726,0.005987880786315847,-0.0014491214671461528,0.0010441425574846085,-0.0031129428299894457,-0.0032133881295454726
2,all,real,308,0.009284072240467012,-0.06070314717489789,0.012014988964878577,-0.020498618932341724,-0.02627553727366883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,target,baseline_cov,1,0.0951413109084085,-0.043467973737798093,0.01823630449340283,-0.02097915434999999,-0.03083619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,target,halluc,1,0.0951413109084085,-0.043467973737798093,0.01823630449340283,-0.02097915434999999,-0.03083619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,target,real,1,0.0951413109084085,-0.043467973737798093,0.01823630449340283,-0.02097915434999999,-0.03083619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,non_target,baseline_cov,307,0.009015703569331901,-0.0607810692554972,0.012008498364156902,-0.020536015946616453,-0.02629447920941368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,non_target,halluc,307,0.015021549406481594,-0.0622609190068395,0.013055476675174893,-0.023659098655530945,-0.029518334401270375,0.0060058458371496926,-0.0014798497513422992,0.0010469783110179914,-0.0031230827089144923,-0.003223855191856695,0.0060058458371496926,-0.0014798497513422992,0.0010469783110179914,-0.0031230827089144923,-0.003223855191856695
2,non_target,real,307,0.009015703569331901,-0.0607810692554972,0.012008498364156902,-0.020536015946616453,-0.02629447920941368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,all,halluc,300,0.01960392110427822,-0.030889281546486846,0.01188643719334158,-0.019059321598879988,-0.03137641308866666,-0.0015078231512271056,-0.0012245956173143613,0.0004712126610400356,-0.0006777345314137387,-0.0012628304779000073,nan,nan,nan,nan,nan
20,all,real,300,0.021111744255505327,-0.029664685929172485,0.011415224532301545,-0.01838158706746625,-0.030113582610766656,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
20,non_target,halluc,300,0.01960392110427822,-0.030889281546486846,0.01188643719334158,-0.019059321598879988,-0.03137641308866666,-0.0015078231512271056,-0.0012245956173143613,0.0004712126610400356,-0.0006777345314137387,-0.0012628304779000073,nan,nan,nan,nan,nan
20,non_target,real,300,0.021111744255505327,-0.029664685929172485,0.011415224532301545,-0.01838158706746625,-0.030113582610766656,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
21,all,halluc,305,0.0567534496117843,-0.007901572922260236,0.004726339520820224,-0.003887884131972363,-0.004053804282352183,-0.0003270610164693988,-0.0019040939846280969,0.0003226566748183021,-0.000663142116056825,-8.228290637551493e-05,nan,nan,nan,nan,nan
21,all,real,305,0.0570805106282537,-0.005997478937632139,0.004403682846001922,-0.003224742015915538,-0.003971521375976668,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
21,non_target,halluc,305,0.0567534496117843,-0.007901572922260236,0.004726339520820224,-0.003887884131972363,-0.004053804282352183,-0.0003270610164693988,-0.0019040939846280969,0.0003226566748183021,-0.000663142116056825,-8.228290637551493e-05,nan,nan,nan,nan,nan
21,non_target,real,305,0.0570805106282537,-0.005997478937632139,0.004403682846001922,-0.003224742015915538,-0.003971521375976668,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
22,all,halluc,301,0.01881535175705884,-0.07214107675087988,0.015275132872464254,-0.028398520494878746,-0.03348298877358804,-0.009209064177337911,-0.00904867807653087,0.0006595655538591573,-0.002106082925878758,-0.0019607471543853575,nan,nan,nan,nan,nan
22,all,real,301,0.02802441593439675,-0.06309239867434902,0.014615567318605097,-0.026292437568999988,-0.03152224161920268,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
22,non_target,halluc,301,0.01881535175705884,-0.07214107675087988,0.015275132872464254,-0.028398520494878746,-0.03348298877358804,-0.009209064177337911,-0.00904867807653087,0.0006595655538591573,-0.002106082925878758,-0.0019607471543853575,nan,nan,nan,nan,nan
22,non_target,real,301,0.02802441593439675,-0.06309239867434902,0.014615567318605097,-0.026292437568999988,-0.03152224161920268,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
23,all,halluc,298,-0.003035449500736642,-0.047558350120563864,0.01696617611925981,-0.01676694852106876,-0.04872643382684562,0.004553321732799875,0.0008777104415838011,0.0003525485652925431,0.0006357715871522854,0.0009219621083892543,nan,nan,nan,nan,nan
23,all,real,298,-0.007588771233536518,-0.048436060562147665,0.016613627553967267,-0.017402720108221047,-0.049648395935234874,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
23,non_target,halluc,298,-0.003035449500736642,-0.047558350120563864,0.01696617611925981,-0.01676694852106876,-0.04872643382684562,0.004553321732799875,0.0008777104415838011,0.0003525485652925431,0.0006357715871522854,0.0009219621083892543,nan,nan,nan,nan,nan
23,non_target,real,298,-0.007588771233536518,-0.048436060562147665,0.016613627553967267,-0.017402720108221047,-0.049648395935234874,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
24,all,halluc,297,0.02688196576659152,-0.02199371424234242,0.0067575291371368175,-0.009524322433380463,-0.01583813686161616,-0.0021226982988455934,-0.0034063269356819914,0.0003321633878095257,-0.0007576700634764257,-0.0018817593881481475,nan,nan,nan,nan,nan
24,all,real,297,0.029004664065437114,-0.01858738730666043,0.006425365749327292,-0.008766652369904038,-0.013956377473468012,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
24,non_target,halluc,297,0.02688196576659152,-0.02199371424234242,0.0067575291371368175,-0.009524322433380463,-0.01583813686161616,-0.0021226982988455934,-0.0034063269356819914,0.0003321633878095257,-0.0007576700634764257,-0.0018817593881481475,nan,nan,nan,nan,nan
24,non_target,real,297,0.029004664065437114,-0.01858738730666043,0.006425365749327292,-0.008766652369904038,-0.013956377473468012,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
25,all,halluc,306,-0.00033231443783976466,-0.0176936671968575,0.0064816564244534434,-0.01027631232548737,-0.012356767918459736,-0.002690785772279991,-0.0013495873760164256,0.00014802097221751354,-4.821767845050902e-05,-0.00039689210783389224,nan,nan,nan,nan,nan
25,all,real,306,0.0023584713344402264,-0.016344079820841073,0.00633363545223593,-0.010228094647036862,-0.011959875810625844,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
25,non_target,halluc,306,-0.00033231443783976466,-0.0176936671968575,0.0064816564244534434,-0.01027631232548737,-0.012356767918459736,-0.002690785772279991,-0.0013495873760164256,0.00014802097221751354,-4.821767845050902e-05,-0.00039689210783389224,nan,nan,nan,nan,nan
25,non_target,real,306,0.0023584713344402264,-0.016344079820841073,0.00633363545223593,-0.010228094647036862,-0.011959875810625844,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
26,all,halluc,312,-0.06929163122411863,-0.08154010801510769,0.013004830762064443,-0.025419736929869544,-0.03609491753967949,0.0024332891896510223,-1.7070683208109116e-06,0.000266786174739464,0.0011242513814907484,-0.0035764323740704873,nan,nan,nan,nan,nan
26,all,real,312,-0.07172492041376965,-0.08153840094678688,0.012738044587324979,-0.026543988311360293,-0.032518485165609005,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
26,non_target,halluc,312,-0.06929163122411863,-0.08154010801510769,0.013004830762064443,-0.025419736929869544,-0.03609491753967949,0.0024332891896510223,-1.7070683208109116e-06,0.000266786174739464,0.0011242513814907484,-0.0035764323740704873,nan,nan,nan,nan,nan
26,non_target,real,312,-0.07172492041376965,-0.08153840094678688,0.012738044587324979,-0.026543988311360293,-0.032518485165609005,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
27,all,baseline_cov,307,0.07288793454037701,-0.030258765930803122,0.00901314000761796,-0.009996944430382826,-0.01009757219691725,0.0004180600532999179,0.00011337587865389853,-3.469446951953614e-18,1.9486728825962238e-05,1.9486728825963973e-05,0.0,0.0,0.0,0.0,0.0
27,all,halluc,307,0.06765657864076924,-0.03452316857042459,0.009233736585539085,-0.010821612176697549,-0.011000902137446244,-0.004813295846307852,-0.004151026760967569,0.0002205965779211224,-0.0008051810174887607,-0.0008838432117030288,-0.00523135589960777,-0.004264402639621467,0.00022059657792112587,-0.000824667746314723,-0.0009033299405289928
27,all,real,307,0.07246987448707709,-0.03037214180945702,0.009013140007617963,-0.010016431159208788,-0.010117058925743215,0.0,0.0,0.0,0.0,0.0,-0.0004180600532999179,-0.00011337587865389853,3.469446951953614e-18,-1.9486728825962238e-05,-1.9486728825963973e-05
27,target,baseline_cov,1,-0.08657389307359797,-0.07990621583957425,0.030982037929683647,-0.07693799488828305,-0.08930589763828306,0.003202277883168403,0.0009688857552120345,0.0,0.00017559736171693374,0.00017559736171693374,0.0,0.0,0.0,0.0,0.0
27,target,halluc,1,-0.08657389307359797,-0.07425791504681334,0.03098870393137309,-0.07505168204999998,-0.094386406,0.003202277883168403,0.006617186547972942,6.666001689442647e-06,0.002061910200000003,-0.004904911000000012,0.0,0.0056483007927609075,6.666001689442647e-06,0.001886312838283069,-0.0050805083617169455
27,target,real,1,-0.08977617095676638,-0.08087510159478628,0.030982037929683647,-0.07711359224999999,-0.089481495,0.0,0.0,0.0,0.0,0.0,-0.003202277883168403,-0.0009688857552120345,0.0,-0.00017559736171693374,-0.00017559736171693374
27,non_target,baseline_cov,306,0.07345224949401374,-0.03009220439368221,0.009004457968450659,-0.009885987351653748,-0.009975679632777705,0.0004073313901189479,0.00011042681373074625,-1.734723475976807e-18,1.897656335899528e-05,1.897656335899875e-05,0.0,0.0,0.0,0.0,0.0
27,non_target,halluc,306,0.06820107899799166,-0.034454256693967844,0.009222869851713309,-0.010812082826770746,-0.010849892147418303,-0.004843839105903136,-0.004251625486554889,0.00021841188326264874,-0.0009071189117580026,-0.0008552359512815997,-0.005251170496022084,-0.004362052300285635,0.00021841188326265047,-0.0009260954751169979,-0.0008742125146405984
27,non_target,real,306,0.0730449181038948,-0.030202631207412955,0.00900445796845066,-0.009904963915012744,-0.009994656196136703,0.0,0.0,0.0,0.0,0.0,-0.0004073313901189479,-0.00011042681373074625,1.734723475976807e-18,-1.897656335899528e-05,-1.897656335899875e-05
28,all,halluc,302,-0.009393830976224815,-0.059145823549550225,0.010623651346662596,-0.018561049256766896,-0.02313719154631262,-0.003975618125496516,-0.005384748198708045,0.0004640217245259048,-0.0015646498162031203,-0.0011169159305297917,nan,nan,nan,nan,nan
28,all,real,302,-0.005418212850728299,-0.05376107535084218,0.010159629622136691,-0.016996399440563775,-0.02202027561578283,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
28,non_target,halluc,302,-0.009393830976224815,-0.059145823549550225,0.010623651346662596,-0.018561049256766896,-0.02313719154631262,-0.003975618125496516,-0.005384748198708045,0.0004640217245259048,-0.0015646498162031203,-0.0011169159305297917,nan,nan,nan,nan,nan
28,non_target,real,302,-0.005418212850728299,-0.05376107535084218,0.010159629622136691,-0.016996399440563775,-0.02202027561578283,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan
29,all,halluc,305,-0.05937091881140666,-0.05772648279679815,0.011671950127130449,-0.01830140047524458,-0.02644025739344264,0.0034560944234398594,0.004048044695042163,0.00010866389948629637,0.0001774256756226257,-0.00280869103249181,nan,nan,nan,nan,nan
